step,joint,action,target_q,q_curr,tau
60,L_hip_pitch,1.336655,-0.350000,-0.458984,13.286976
60,L_knee,-0.443599,-0.650000,-0.734672,11.897164
60,L_foot_pitch,-0.623752,0.300000,0.296795,1.526659
60,L_foot_roll,0.680619,0.000000,-0.000304,-0.082460
60,R_hip_roll,-0.992814,0.000000,-0.002534,0.650340
60,R_hip_yaw,0.076823,0.000000,0.015954,-2.272913
60,R_hip_pitch,0.404841,0.350000,0.459788,-13.411490
60,R_knee,0.386995,0.650000,0.736138,-12.330484
60,R_foot_pitch,-1.828838,-0.300000,-0.297867,-1.446991
60,R_foot_roll,-0.179274,0.000000,0.000340,0.075434
70,L_hip_roll,1.578091,0.000000,0.002607,-0.404262
70,L_hip_yaw,0.021471,0.000000,-0.016445,1.746723
70,L_hip_pitch,0.605152,-0.350000,-0.451094,10.673911
70,L_knee,-0.206969,-0.650000,-0.710905,1.576900
70,L_foot_pitch,-0.153781,0.300000,0.289197,1.189150
70,L_foot_roll,0.313612,0.000000,0.000748,-0.150749
70,R_hip_roll,-1.059804,0.000000,-0.002433,0.318966
70,R_hip_yaw,0.085680,0.000000,0.016428,-1.769482
70,R_hip_pitch,-0.201544,0.350000,0.452066,-10.797364
70,R_knee,0.499687,0.650000,0.712681,-1.922071
70,R_foot_pitch,-1.869291,-0.300000,-0.289996,-1.166137
70,R_foot_roll,0.161840,0.000000,-0.000691,0.145844
80,L_hip_roll,1.009758,0.000000,0.001761,-0.010988
80,L_hip_yaw,0.191150,0.000000,-0.011590,0.727521
80,L_hip_pitch,0.116532,-0.350000,-0.431773,7.619637
80,L_knee,0.064440,-0.650000,-0.676534,-5.649101
80,L_foot_pitch,-0.173105,0.300000,0.290528,0.310704
80,L_foot_roll,0.138946,0.000000,0.001291,-0.126017
80,R_hip_roll,-0.675357,0.000000,-0.001447,-0.087298
80,R_hip_yaw,0.122607,0.000000,0.011833,-0.781055
80,R_hip_pitch,-0.565354,0.350000,0.432685,-7.712787
80,R_knee,0.418851,0.650000,0.678122,5.481178
80,R_foot_pitch,-1.941769,-0.300000,-0.290849,-0.334491
80,R_foot_roll,0.394670,0.000000,-0.001246,0.124618
90,L_hip_roll,0.840947,0.000000,0.000695,1.140867
90,L_hip_yaw,0.237747,0.000000,-0.010420,1.708603
90,L_hip_pitch,0.286587,-0.350000,-0.420794,11.562290
90,L_knee,0.305424,-0.650000,-0.674776,23.251447
90,L_foot_pitch,-0.058166,0.300000,0.344369,-6.214532
90,L_foot_roll,0.145906,0.000000,-0.009021,2.864049
90,R_hip_roll,-0.445940,0.000000,-0.002129,2.305021
90,R_hip_yaw,0.131054,0.000000,0.006429,-0.271513
90,R_hip_pitch,-0.489296,0.350000,0.412269,-5.848477
90,R_knee,0.288873,0.650000,0.656169,0.848021
90,R_foot_pitch,-1.908060,-0.300000,-0.331046,11.224640
90,R_foot_roll,0.585492,0.000000,-0.000721,-0.159020
100,L_hip_roll,1.498791,0.000000,-0.001154,1.328660
100,L_hip_yaw,0.004984,0.000000,-0.010968,1.381419
100,L_hip_pitch,0.680376,-0.350000,-0.442446,12.517931
100,L_knee,0.199350,-0.650000,-0.720498,23.371120
100,L_foot_pitch,-0.360795,0.300000,0.362207,-6.197452
100,L_foot_roll,0.689518,0.000000,-0.006645,-1.908051
100,R_hip_roll,-0.211380,0.000000,-0.003939,1.313861
100,R_hip_yaw,0.060048,0.000000,0.005743,-0.641745
100,R_hip_pitch,0.284934,0.350000,0.433006,-11.651684
100,R_knee,0.268498,0.650000,0.701945,-21.904115
100,R_foot_pitch,-1.833896,-0.300000,-0.353522,6.298282
100,R_foot_roll,0.896375,0.000000,0.000632,-0.062565
110,L_hip_roll,1.518387,0.000000,-0.003657,1.394102
110,L_hip_yaw,-0.192393,0.000000,-0.011832,1.502419
110,L_hip_pitch,0.929790,-0.350000,-0.453285,13.014374
110,L_knee,0.240023,-0.650000,-0.751730,25.791781
110,L_foot_pitch,-0.603344,0.300000,0.373120,-6.726457
110,L_foot_roll,1.602179,0.000000,-0.001732,0.008062
110,R_hip_roll,-0.456586,0.000000,-0.005964,1.797653
110,R_hip_yaw,-0.065300,0.000000,0.004913,-0.508124
110,R_hip_pitch,0.876876,0.350000,0.444854,-12.126226
110,R_knee,0.628089,0.650000,0.736167,-23.938584
110,R_foot_pitch,-1.918852,-0.300000,-0.368501,6.630302
110,R_foot_roll,0.541695,0.000000,0.000821,-0.086936
120,L_hip_roll,1.541524,0.000000,-0.005770,1.760790
120,L_hip_yaw,-0.121310,0.000000,-0.012573,1.576553
120,L_hip_pitch,0.622302,-0.350000,-0.453528,11.974550
120,L_knee,0.323532,-0.650000,-0.768758,24.623828
120,L_foot_pitch,-0.660584,0.300000,0.379659,-6.865759
120,L_foot_roll,1.811344,0.000000,-0.000714,-0.025263
120,R_hip_roll,-0.320021,0.000000,-0.007884,2.124043
120,R_hip_yaw,-0.011450,0.000000,0.004182,-0.435244
120,R_hip_pitch,1.065281,0.350000,0.446721,-11.341709
120,R_knee,0.791927,0.650000,0.756829,-23.637790
120,R_foot_pitch,-1.822972,-0.300000,-0.376911,6.775723
120,R_foot_roll,0.050438,0.000000,0.001038,-0.104665
130,L_hip_roll,1.517375,0.000000,-0.007645,2.050356
130,L_hip_yaw,0.202578,0.000000,-0.013175,1.634759
130,L_hip_pitch,0.004347,-0.350000,-0.443801,9.882700
130,L_knee,0.381978,-0.650000,-0.772814,21.775915
130,L_foot_pitch,-0.487438,0.300000,0.383000,-6.855606
130,L_foot_roll,1.736801,0.000000,-0.000059,-0.049012
130,R_hip_roll,-0.412377,0.000000,-0.009550,2.366291
130,R_hip_yaw,-0.061357,0.000000,0.003592,-0.378495
130,R_hip_pitch,0.782617,0.350000,0.438912,-9.488445
130,R_knee,1.175072,0.650000,0.764767,-21.469340
130,R_foot_pitch,-1.788107,-0.300000,-0.381104,6.760527
130,R_foot_roll,0.088217,0.000000,0.001239,-0.117464
140,L_hip_roll,1.457649,0.000000,-0.009179,2.241506
140,L_hip_yaw,0.343816,0.000000,-0.013628,1.673531
140,L_hip_pitch,-0.734389,-0.350000,-0.425982,7.039534
140,L_knee,0.643739,-0.650000,-0.766448,17.897807
140,L_foot_pitch,0.160338,0.300000,0.383928,-6.713840
140,L_foot_roll,1.547792,0.000000,0.000363,-0.062687
140,R_hip_roll,-0.324554,0.000000,-0.010855,2.505783
140,R_hip_yaw,-0.071584,0.000000,0.003151,-0.341044
140,R_hip_pitch,0.548175,0.350000,0.422915,-6.841757
140,R_knee,1.276808,0.650000,0.761946,-18.069729
140,R_foot_pitch,-1.864071,-0.300000,-0.382390,6.613889
140,R_foot_roll,0.239483,0.000000,0.001389,-0.122878
150,L_hip_roll,1.323628,0.000000,-0.010282,2.323293
150,L_hip_yaw,0.507643,0.000000,-0.013915,1.690443
150,L_hip_pitch,-1.215864,-0.350000,-0.402594,3.803819
150,L_knee,0.855213,-0.650000,-0.752749,13.683995
150,L_foot_pitch,0.283863,0.300000,0.382948,-6.464413
150,L_foot_roll,1.534719,0.000000,0.000606,-0.065436
150,R_hip_roll,-0.182459,0.000000,-0.011714,2.535117
150,R_hip_yaw,-0.059535,0.000000,0.002874,-0.324991
150,R_hip_pitch,0.073357,0.350000,0.401014,-3.743087
150,R_knee,1.095640,0.650000,0.751078,-14.112360
150,R_foot_pitch,-2.120635,-0.300000,-0.381552,6.361396
150,R_foot_roll,0.168653,0.000000,0.001459,-0.119430
160,L_hip_roll,1.201943,0.000000,-0.010900,2.298380
160,L_hip_yaw,0.531149,0.000000,-0.014024,1.685939
160,L_hip_pitch,-1.031566,-0.350000,-0.376598,0.563926
160,L_knee,0.949929,-0.650000,-0.735152,9.824027
160,L_foot_pitch,0.256536,0.300000,0.380501,-6.142639
160,L_foot_roll,1.512489,0.000000,0.000692,-0.057243
160,R_hip_roll,0.380531,0.000000,-0.012083,2.460772
160,R_hip_yaw,-0.084628,0.000000,0.002770,-0.329696
160,R_hip_pitch,0.086252,0.350000,0.376020,-0.570146
160,R_knee,1.071821,0.650000,0.735348,-10.274578
160,R_foot_pitch,-2.231511,-0.300000,-0.379149,6.035651
160,R_foot_roll,0.562342,0.000000,0.001427,-0.106071
170,L_hip_roll,1.359450,0.000000,-0.011030,2.181855
170,L_hip_yaw,0.317928,0.000000,-0.013960,1.661230
170,L_hip_pitch,-1.021801,-0.350000,-0.351103,-2.309456
170,L_knee,1.005474,-0.650000,-0.717139,6.904776
170,L_foot_pitch,-0.094787,0.300000,0.377068,-5.792716
170,L_foot_roll,1.609977,0.000000,0.000629,-0.037490
170,R_hip_roll,0.330095,0.000000,-0.011974,2.301907
170,R_hip_yaw,-0.051953,0.000000,0.002834,-0.353937
170,R_hip_pitch,0.088307,0.350000,0.350965,2.307599
170,R_knee,1.459396,0.650000,0.718102,-7.156839
170,R_foot_pitch,-1.938494,-0.300000,-0.375690,5.676654
170,R_foot_roll,0.971515,0.000000,0.001282,-0.082776
180,L_hip_roll,1.692941,0.000000,-0.010718,1.997678
180,L_hip_yaw,0.267379,0.000000,-0.013731,1.617692
180,L_hip_pitch,-0.788166,-0.350000,-0.328948,-4.523735
180,L_knee,0.864854,-0.650000,-0.701790,5.290484
180,L_foot_pitch,-0.477840,0.300000,0.373179,-5.460146
180,L_foot_roll,1.864886,0.000000,0.000425,-0.007755
180,R_hip_roll,0.027508,0.000000,-0.011450,2.085208
180,R_hip_yaw,0.006579,0.000000,0.003058,-0.396026
180,R_hip_pitch,0.330246,0.350000,0.328697,4.587968
180,R_knee,1.719928,0.650000,0.702427,-5.170326
180,R_foot_pitch,-1.940934,-0.300000,-0.371697,5.327308
180,R_foot_roll,0.828361,0.000000,0.001020,-0.050532
190,L_hip_roll,1.643162,0.000000,-0.010057,1.775197
190,L_hip_yaw,0.190111,0.000000,-0.013349,1.557269
190,L_hip_pitch,-0.616137,-0.350000,-0.312240,-5.918032
190,L_knee,0.844762,-0.650000,-0.691274,5.035984
190,L_foot_pitch,-0.524148,0.300000,0.369355,-5.182208
190,L_foot_roll,1.940267,0.000000,0.000101,0.028938
190,R_hip_roll,-0.165561,0.000000,-0.010617,1.842190
190,R_hip_yaw,0.000855,0.000000,0.003428,-0.454828
190,R_hip_pitch,0.407255,0.350000,0.311422,6.088784
190,R_knee,1.777156,0.650000,0.690663,-4.451816
190,R_foot_pitch,-1.875651,-0.300000,-0.367682,5.025573
190,R_foot_roll,0.511103,0.000000,0.000660,-0.013163
200,L_hip_roll,1.612395,0.000000,-0.009161,1.542243
200,L_hip_yaw,0.166712,0.000000,-0.012829,1.481600
200,L_hip_pitch,-0.401526,-0.350000,-0.302022,-6.481370
200,L_knee,0.783576,-0.650000,-0.686493,5.902216
200,L_foot_pitch,-0.472602,0.300000,0.366027,-4.981223
200,L_foot_roll,1.913818,0.000000,-0.000315,0.070092
200,R_hip_roll,-0.070887,0.000000,-0.009600,1.600719
200,R_hip_yaw,-0.016857,0.000000,0.003936,-0.529063
200,R_hip_pitch,0.515237,0.350000,0.300362,6.770962
200,R_knee,1.791569,0.650000,0.684033,-4.857202
200,R_foot_pitch,-1.778335,-0.300000,-0.364090,4.797162
200,R_foot_roll,0.345739,0.000000,0.000229,0.027029
210,L_hip_roll,1.446416,0.000000,-0.008150,1.320823
210,L_hip_yaw,0.181282,0.000000,-0.012185,1.392656
210,L_hip_pitch,-0.358368,-0.350000,-0.298216,-6.327979
210,L_knee,0.790825,-0.650000,-0.687064,7.468532
210,L_foot_pitch,-0.178990,0.300000,0.363480,-4.863266
210,L_foot_roll,1.727196,0.000000,-0.000795,0.113687
210,R_hip_roll,-0.132323,0.000000,-0.008521,1.381635
210,R_hip_yaw,-0.037858,0.000000,0.004569,-0.616690
210,R_hip_pitch,0.459598,0.350000,0.295651,6.723353
210,R_knee,1.821771,0.650000,0.682541,-6.037768
210,R_foot_pitch,-1.717667,-0.300000,-0.361237,4.652815
210,R_foot_roll,0.288142,0.000000,-0.000241,0.067361
220,L_hip_roll,1.327350,0.000000,-0.007130,1.126510
220,L_hip_yaw,0.191289,0.000000,-0.011437,1.293873
220,L_hip_pitch,-0.225262,-0.350000,-0.299882,-5.639396
220,L_knee,0.702739,-0.650000,-0.691678,9.286449
220,L_foot_pitch,0.181746,0.300000,0.361827,-4.821267
220,L_foot_roll,1.644528,0.000000,-0.001311,0.157378
220,R_hip_roll,-0.190715,0.000000,-0.007482,1.197590
220,R_hip_yaw,-0.028925,0.000000,0.005307,-0.714542
220,R_hip_pitch,0.430824,0.350000,0.296537,6.109208
220,R_knee,1.594700,0.650000,0.685230,-7.590679
220,R_foot_pitch,-1.736348,-0.300000,-0.359285,4.589315
220,R_foot_roll,0.051299,0.000000,-0.000749,0.111148
230,L_hip_roll,1.371489,0.000000,-0.006185,0.969417
230,L_hip_yaw,0.105410,0.000000,-0.010618,1.190167
230,L_hip_pitch,-0.005915,-0.350000,-0.305615,-4.613357
230,L_knee,0.533715,-0.650000,-0.698589,10.975515
230,L_foot_pitch,0.129815,0.300000,0.361041,-4.840617
230,L_foot_roll,1.637483,0.000000,-0.001838,0.199559
230,R_hip_roll,-0.224307,0.000000,-0.006562,1.057611
230,R_hip_yaw,-0.007735,0.000000,0.006117,-0.817216
230,R_hip_pitch,0.411884,0.350000,0.301738,5.118775
230,R_knee,1.353313,0.650000,0.690599,-9.140269
230,R_foot_pitch,-1.797328,-0.300000,-0.358242,4.593823
230,R_foot_roll,-0.072948,0.000000,-0.001257,0.150838
240,L_hip_roll,1.450600,0.000000,-0.005374,0.852519
240,L_hip_yaw,0.045005,0.000000,-0.009769,1.087200
240,L_hip_pitch,0.362131,-0.350000,-0.313910,-3.426517
240,L_knee,0.365180,-0.650000,-0.706054,12.271328
240,L_foot_pitch,0.016794,0.300000,0.360993,-4.902943
240,L_foot_roll,1.616801,0.000000,-0.002355,0.239207
240,R_hip_roll,-0.206522,0.000000,-0.005812,0.962411
240,R_hip_yaw,0.005828,0.000000,0.006958,-0.919050
240,R_hip_pitch,0.526012,0.350000,0.309803,3.928135
240,R_knee,1.180658,0.650000,0.697038,-10.414855
240,R_foot_pitch,-1.869106,-0.300000,-0.358006,4.648722
240,R_foot_roll,-0.008836,0.000000,-0.001748,0.187664
250,L_hip_roll,1.544273,0.000000,-0.004726,0.773659
250,L_hip_yaw,-0.018573,0.000000,-0.008935,0.990848
250,L_hip_pitch,0.771634,-0.350000,-0.323423,-2.215443
250,L_knee,0.166847,-0.650000,-0.712630,13.028958
250,L_foot_pitch,-0.109027,0.300000,0.361499,-4.989390
250,L_foot_roll,1.547791,0.000000,-0.002848,0.275933
250,R_hip_roll,-0.235794,0.000000,-0.005252,0.908239
250,R_hip_yaw,0.006803,0.000000,0.007782,-1.014053
250,R_hip_pitch,0.685173,0.350000,0.319392,2.678675
250,R_knee,1.019239,0.650000,0.703138,-11.250239
250,R_foot_pitch,-1.882831,-0.300000,-0.358407,4.735525
250,R_foot_roll,0.036326,0.000000,-0.002209,0.221400
260,L_hip_roll,1.608628,0.000000,-0.004245,0.726353
260,L_hip_yaw,-0.093779,0.000000,-0.008163,0.906450
260,L_hip_pitch,1.018935,-0.350000,-0.333114,-1.071728
260,L_knee,0.112762,-0.650000,-0.717307,13.203594
260,L_foot_pitch,-0.170666,0.300000,0.362347,-5.082107
260,L_foot_roll,1.505532,0.000000,-0.003312,0.309917
260,R_hip_roll,-0.260815,0.000000,-0.004878,0.887390
260,R_hip_yaw,0.018978,0.000000,0.008541,-1.096803
260,R_hip_pitch,0.755861,0.350000,0.329428,1.469063
260,R_knee,0.899838,0.650000,0.707858,-11.580906
260,R_foot_pitch,-1.815647,-0.300000,-0.359240,4.836028
260,R_foot_roll,0.085149,0.000000,-0.002637,0.252344
270,L_hip_roll,1.536420,0.000000,-0.003914,0.700966
270,L_hip_yaw,-0.133734,0.000000,-0.007495,0.838326
270,L_hip_pitch,1.145557,-0.350000,-0.342284,-0.045444
270,L_knee,0.084463,-0.650000,-0.719525,12.827745
270,L_foot_pitch,-0.064063,0.300000,0.363335,-5.166387
270,L_foot_roll,1.344001,0.000000,-0.003746,0.341779
270,R_hip_roll,-0.304310,0.000000,-0.004668,0.889352
270,R_hip_yaw,0.020737,0.000000,0.009195,-1.162932
270,R_hip_pitch,0.733522,0.350000,0.339155,0.357556
270,R_knee,0.709452,0.650000,0.710571,-11.417684
270,R_foot_pitch,-1.721671,-0.300000,-0.360301,4.934874
270,R_foot_roll,0.010707,0.000000,-0.003034,0.281167
280,L_hip_roll,1.284457,0.000000,-0.003698,0.686909
280,L_hip_yaw,-0.110249,0.000000,-0.006964,0.789478
280,L_hip_pitch,1.176090,-0.350000,-0.350551,0.846924
280,L_knee,-0.027413,-0.650000,-0.719140,11.985842
280,L_foot_pitch,0.280397,0.300000,0.364286,-5.232334
280,L_foot_roll,1.020101,0.000000,-0.004155,0.372408
280,R_hip_roll,-0.344224,0.000000,-0.004581,0.902902
280,R_hip_yaw,0.031752,0.000000,0.009709,-1.209424
280,R_hip_pitch,0.686149,0.350000,0.348129,-0.631977
280,R_knee,0.372066,0.650000,0.711045,-10.827743
280,R_foot_pitch,-1.712769,-0.300000,-0.361406,5.020536
280,R_foot_roll,-0.177943,0.000000,-0.003406,0.308828
290,L_hip_roll,0.993443,0.000000,-0.003554,0.673223
290,L_hip_yaw,-0.079597,0.000000,-0.006593,0.761548
290,L_hip_pitch,1.103787,-0.350000,-0.357788,1.612417
290,L_knee,-0.221374,-0.650000,-0.716318,10.791970
290,L_foot_pitch,0.536383,0.300000,0.365074,-5.274865
290,L_foot_roll,0.601887,0.000000,-0.004548,0.402909
290,R_hip_roll,-0.269435,0.000000,-0.004570,0.916693
290,R_hip_yaw,0.047355,0.000000,0.010060,-1.234643
290,R_hip_pitch,0.444239,0.350000,0.356161,-1.498798
290,R_knee,0.064571,0.650000,0.709352,-9.905064
290,R_foot_pitch,-1.682647,-0.300000,-0.362414,5.086771
290,R_foot_roll,-0.319714,0.000000,-0.003763,0.336273
300,L_hip_roll,0.573727,0.000000,-0.003435,0.650744
300,L_hip_yaw,-0.009764,0.000000,-0.006392,0.754513
300,L_hip_pitch,0.871851,-0.350000,-0.364057,2.274985
300,L_knee,-0.426206,-0.650000,-0.711466,9.380120
300,L_foot_pitch,0.793166,0.300000,0.365624,-5.293135
300,L_foot_roll,0.132392,0.000000,-0.004938,0.434210
300,R_hip_roll,-0.240123,0.000000,-0.004586,0.921224
300,R_hip_yaw,0.081087,0.000000,0.010238,-1.238615
300,R_hip_pitch,0.006721,0.350000,0.363252,-2.260228
300,R_knee,-0.187246,0.650000,0.705803,-8.766652
300,R_foot_pitch,-1.642679,-0.300000,-0.363237,5.131340
300,R_foot_roll,-0.387592,0.000000,-0.004115,0.364485
310,L_hip_roll,-0.047008,0.000000,-0.003214,0.632507
310,L_hip_yaw,0.070056,0.000000,-0.006361,0.788963
310,L_hip_pitch,0.454484,-0.350000,-0.370499,3.318989
310,L_knee,-0.571424,-0.650000,-0.706542,9.699286
310,L_foot_pitch,0.976774,0.300000,0.364184,-4.600508
310,L_foot_roll,-0.441329,0.000000,-0.005458,0.455198
310,R_hip_roll,-0.252647,0.000000,-0.004506,0.931122
310,R_hip_yaw,0.173327,0.000000,0.010231,-1.199729
310,R_hip_pitch,-0.638841,0.350000,0.371813,-3.525832
310,R_knee,-0.271439,0.650000,0.704266,-9.628555
310,R_foot_pitch,-1.358713,-0.300000,-0.360167,4.363773
310,R_foot_roll,-0.416229,0.000000,-0.004497,0.376681
320,L_hip_roll,-0.604392,0.000000,-0.003121,0.584335
320,L_hip_yaw,0.130579,0.000000,-0.006711,0.846719
320,L_hip_pitch,0.082822,-0.350000,-0.378298,4.112182
320,L_knee,-0.607426,-0.650000,-0.704859,9.389248
320,L_foot_pitch,1.121427,0.300000,0.359038,-4.255098
320,L_foot_roll,-0.984233,0.000000,-0.005829,0.487333
320,R_hip_roll,-0.358278,0.000000,-0.004517,0.853280
320,R_hip_yaw,0.307394,0.000000,0.009860,-1.139303
320,R_hip_pitch,-1.072521,0.350000,0.379981,-4.327900
320,R_knee,-0.322464,0.650000,0.703589,-9.337576
320,R_foot_pitch,-1.054182,-0.300000,-0.356001,4.074742
320,R_foot_roll,-0.420938,0.000000,-0.005066,0.630592
330,L_hip_roll,-0.721814,0.000000,-0.002890,0.502087
330,L_hip_yaw,0.114332,0.000000,-0.007176,0.912034
330,L_hip_pitch,-0.147922,-0.350000,-0.384487,4.691868
330,L_knee,-0.629796,-0.650000,-0.703102,9.076784
330,L_foot_pitch,1.237489,0.300000,0.354720,-3.964615
330,L_foot_roll,-1.104753,0.000000,-0.006421,0.537832
330,R_hip_roll,-0.507543,0.000000,-0.004394,0.828724
330,R_hip_yaw,0.359044,0.000000,0.009375,-1.072120
330,R_hip_pitch,-1.221210,0.350000,0.386471,-4.951660
330,R_knee,-0.315783,0.650000,0.702755,-9.257995
330,R_foot_pitch,-0.806301,-0.300000,-0.352308,3.830664
330,R_foot_roll,-0.408434,0.000000,-0.005494,0.462621
340,L_hip_roll,-0.662682,0.000000,-0.002567,0.425924
340,L_hip_yaw,0.110679,0.000000,-0.007743,0.990359
340,L_hip_pitch,-0.225787,-0.350000,-0.388958,5.052869
340,L_knee,-0.746029,-0.650000,-0.701388,8.792396
340,L_foot_pitch,1.365931,0.300000,0.350987,-3.707662
340,L_foot_roll,-0.937295,0.000000,-0.006995,0.540617
340,R_hip_roll,-0.752542,0.000000,-0.004152,0.759363
340,R_hip_yaw,0.401889,0.000000,0.008787,-0.990974
340,R_hip_pitch,-1.150298,0.350000,0.391090,-5.315810
340,R_knee,-0.418133,0.650000,0.701770,-9.049817
340,R_foot_pitch,-0.592352,-0.300000,-0.349128,3.615795
340,R_foot_roll,-0.502150,0.000000,-0.005922,0.461371
350,L_hip_roll,-0.544614,0.000000,-0.002212,0.311585
350,L_hip_yaw,0.115078,0.000000,-0.008416,1.073390
350,L_hip_pitch,-0.288215,-0.350000,-0.391598,5.121401
350,L_knee,-0.881982,-0.650000,-0.699776,8.301719
350,L_foot_pitch,1.418582,0.300000,0.347944,-3.675390
350,L_foot_roll,-0.726947,0.000000,-0.007417,0.623405
350,R_hip_roll,-0.994034,0.000000,-0.003836,0.650937
350,R_hip_yaw,0.375319,0.000000,0.008096,-0.905493
350,R_hip_pitch,-1.064589,0.350000,0.393771,-5.447204
350,R_knee,-0.483503,0.650000,0.700785,-8.933624
350,R_foot_pitch,-0.400559,-0.300000,-0.346642,3.489763
350,R_foot_roll,-0.652171,0.000000,-0.006402,0.508975
360,L_hip_roll,-0.421391,0.000000,-0.001786,0.208714
360,L_hip_yaw,0.142877,0.000000,-0.009123,1.158844
360,L_hip_pitch,-0.340006,-0.350000,-0.392490,5.054216
360,L_knee,-1.003699,-0.650000,-0.698586,8.220013
360,L_foot_pitch,1.370948,0.300000,0.345635,-3.573399
360,L_foot_roll,-0.550447,0.000000,-0.007944,0.667302
360,R_hip_roll,-1.143359,0.000000,-0.003429,0.559200
360,R_hip_yaw,0.320816,0.000000,0.007374,-0.817847
