step,joint,action,target_q,q_curr,tau
290,R_foot_roll,-0.547706,0.000000,-0.005607,0.485670
300,L_hip_roll,0.230988,0.000000,-0.000540,0.128190
300,L_hip_yaw,-0.057350,0.000000,-0.011529,1.392617
300,L_hip_pitch,1.121659,-0.350000,-0.372044,3.395615
300,L_knee,-0.282803,-0.650000,-0.725649,9.969782
300,L_foot_pitch,0.537274,0.300000,0.365253,-5.290196
300,L_foot_roll,-0.371851,0.000000,-0.007260,0.625100
300,R_hip_roll,-0.232832,0.000000,-0.003008,0.704330
300,R_hip_yaw,0.006202,0.000000,0.015402,-1.833242
300,R_hip_pitch,-0.459416,0.350000,0.370558,-3.347068
300,R_knee,-0.023146,0.650000,0.717189,-9.173197
300,R_foot_pitch,-0.379552,-0.300000,-0.362938,5.131867
300,R_foot_roll,-0.659901,0.000000,-0.005963,0.511535
310,L_hip_roll,0.083305,0.000000,-0.000638,0.160471
310,L_hip_yaw,0.009337,0.000000,-0.011696,1.426301
310,L_hip_pitch,0.887208,-0.350000,-0.378623,4.020846
310,L_knee,-0.197583,-0.650000,-0.717604,8.361957
310,L_foot_pitch,0.701158,0.300000,0.365809,-5.308005
310,L_foot_roll,-0.568299,0.000000,-0.007700,0.660069
310,R_hip_roll,-0.221497,0.000000,-0.003373,0.785879
310,R_hip_yaw,0.095304,0.000000,0.015173,-1.791774
310,R_hip_pitch,-0.742287,0.350000,0.378483,-4.141320
310,R_knee,-0.050915,0.650000,0.711649,-7.987577
310,R_foot_pitch,-0.157808,-0.300000,-0.363800,5.180656
310,R_foot_roll,-0.784555,0.000000,-0.006302,0.537930
320,L_hip_roll,-0.010592,0.000000,-0.000735,0.170212
320,L_hip_yaw,0.042719,0.000000,-0.011990,1.473116
320,L_hip_pitch,0.609722,-0.350000,-0.383730,4.502306
320,L_knee,-0.120858,-0.650000,-0.707943,6.657132
320,L_foot_pitch,0.842328,0.300000,0.366087,-5.302177
320,L_foot_roll,-0.702085,0.000000,-0.008147,0.697010
320,R_hip_roll,-0.257185,0.000000,-0.003723,0.841136
320,R_hip_yaw,0.189651,0.000000,0.014815,-1.736796
320,R_hip_pitch,-0.992009,0.350000,0.384958,-4.784658
320,R_knee,-0.047987,0.650000,0.704625,-6.688810
320,R_foot_pitch,0.008930,-0.300000,-0.364439,5.208391
320,R_foot_roll,-0.912654,0.000000,-0.006644,0.566220
330,L_hip_roll,-0.117630,0.000000,-0.000721,0.058208
330,L_hip_yaw,0.070796,0.000000,-0.012342,1.501204
330,L_hip_pitch,0.321251,-0.350000,-0.387769,4.901993
330,L_knee,-0.071048,-0.650000,-0.697454,4.976732
330,L_foot_pitch,0.946620,0.300000,0.366090,-5.269393
330,L_foot_roll,-0.809182,0.000000,-0.008356,0.627026
330,R_hip_roll,-0.322088,0.000000,-0.003885,0.708896
330,R_hip_yaw,0.276409,0.000000,0.014379,-1.695670
330,R_hip_pitch,-1.237005,0.350000,0.390984,-5.801004
330,R_knee,-0.064479,0.650000,0.697765,-6.700373
330,R_foot_pitch,0.075613,-0.300000,-0.363705,4.567095
330,R_foot_roll,-1.041335,0.000000,-0.007535,0.707397
340,L_hip_roll,-0.189431,0.000000,-0.000656,0.032592
340,L_hip_yaw,0.095304,0.000000,-0.013012,1.630871
340,L_hip_pitch,0.051305,-0.350000,-0.394468,5.954452
340,L_knee,-0.065705,-0.650000,-0.692243,5.390860
340,L_foot_pitch,1.005372,0.300000,0.360128,-4.213660
340,L_foot_roll,-0.829196,0.000000,-0.009605,1.132562
340,R_hip_roll,-0.410846,0.000000,-0.004124,0.866160
340,R_hip_yaw,0.384237,0.000000,0.013649,-1.561933
340,R_hip_pitch,-1.414897,0.350000,0.398895,-6.580460
340,R_knee,-0.111475,0.650000,0.695161,-6.292749
340,R_foot_pitch,0.106249,-0.300000,-0.358311,4.180232
340,R_foot_roll,-1.175223,0.000000,-0.007473,0.592847
350,L_hip_roll,-0.220706,0.000000,-0.000595,0.100607
350,L_hip_yaw,0.094856,0.000000,-0.013799,1.737162
350,L_hip_pitch,-0.188563,-0.350000,-0.400138,6.518212
350,L_knee,-0.104180,-0.650000,-0.688651,5.191194
350,L_foot_pitch,1.027699,0.300000,0.354918,-3.895264
350,L_foot_roll,-0.802807,0.000000,-0.009805,0.743649
350,R_hip_roll,-0.532581,0.000000,-0.004206,0.862157
350,R_hip_yaw,0.458773,0.000000,0.012819,-1.452656
350,R_hip_pitch,-1.509266,0.350000,0.404996,-7.138129
350,R_knee,-0.174965,0.650000,0.693023,-6.117261
350,R_foot_pitch,0.112431,-0.300000,-0.354222,3.943897
350,R_foot_roll,-1.285504,0.000000,-0.007970,0.610184
360,L_hip_roll,-0.238995,0.000000,-0.000376,0.002018
360,L_hip_yaw,0.084347,0.000000,-0.014608,1.836200
360,L_hip_pitch,-0.366189,-0.350000,-0.404124,6.823103
360,L_knee,-0.215712,-0.650000,-0.686110,5.031699
360,L_foot_pitch,1.045301,0.300000,0.351015,-3.746650
360,L_foot_roll,-0.722487,0.000000,-0.010358,0.878889
360,R_hip_roll,-0.657681,0.000000,-0.004102,0.767234
