step,joint,action,target_q,q_curr,tau
3330,L_hip_roll,1.310964,0.196645,-0.034386,45.984637
3330,L_hip_yaw,-0.021372,-0.005343,0.014774,-2.397854
3330,L_hip_pitch,0.102313,-0.104422,-0.143422,4.284656
3330,L_knee,0.576317,-0.175921,-0.249295,13.141839
3330,L_foot_pitch,-0.220997,0.167900,0.107801,4.393954
3330,L_foot_roll,1.297032,0.129703,0.032970,7.992992
3330,R_hip_roll,-0.022050,-0.003307,0.021102,-5.709463
3330,R_hip_yaw,0.060686,0.015172,0.010082,0.332604
3330,R_hip_pitch,0.919491,0.359873,0.280381,7.769629
3330,R_knee,1.167491,0.611873,0.566871,1.328039
3330,R_foot_pitch,-2.774533,-0.467453,-0.358647,-8.618813
3330,R_foot_roll,-0.052266,-0.005227,-0.010625,0.350878
3340,L_hip_roll,1.300476,0.195071,-0.033697,45.506143
3340,L_hip_yaw,0.015180,0.003795,0.014589,-1.288384
3340,L_hip_pitch,0.031725,-0.122069,-0.139000,1.566378
3340,L_knee,0.613153,-0.166712,-0.248089,14.200689
3340,L_foot_pitch,-0.036348,0.186365,0.111648,5.633004
3340,L_foot_roll,1.365996,0.136600,0.032757,8.556808
3340,R_hip_roll,0.000070,0.000010,0.023556,-5.372712
3340,R_hip_yaw,0.053911,0.013478,0.013976,-0.507549
3340,R_hip_pitch,0.920473,0.360118,0.298545,5.602881
3340,R_knee,1.238352,0.629588,0.589618,0.731737
3340,R_foot_pitch,-2.832765,-0.473277,-0.359560,-9.007255
3340,R_foot_roll,-0.023826,-0.002383,-0.008235,0.159188
3350,L_hip_roll,1.387769,0.208165,-0.032857,47.950819
3350,L_hip_yaw,0.050815,0.012704,0.014578,-0.222309
3350,L_hip_pitch,0.034067,-0.121483,-0.134075,0.994487
3350,L_knee,0.601037,-0.169741,-0.246047,13.014909
3350,L_foot_pitch,-0.023344,0.187666,0.114403,5.641398
3350,L_foot_roll,1.464457,0.146446,0.032373,8.945173
3350,R_hip_roll,-0.063185,-0.009478,0.025687,-7.664078
3350,R_hip_yaw,0.062394,0.015598,0.018062,-0.655940
3350,R_hip_pitch,0.954292,0.368573,0.316246,4.576479
3350,R_knee,1.293960,0.643490,0.610246,0.328194
3350,R_foot_pitch,-2.866321,-0.476632,-0.360469,-9.205790
3350,R_foot_roll,-0.014696,-0.001470,-0.004624,-0.103684
3360,L_hip_roll,1.382163,0.207324,-0.031697,47.411892
3360,L_hip_yaw,0.079853,0.019963,0.014561,0.653914
3360,L_hip_pitch,-0.040198,-0.140050,-0.129119,-1.797667
3360,L_knee,0.617725,-0.165569,-0.244224,13.749509
3360,L_foot_pitch,-0.044921,0.185508,0.117538,5.042548
3360,L_foot_roll,1.530298,0.153030,0.031771,9.783048
3360,R_hip_roll,-0.107057,-0.016059,0.027613,-9.273039
3360,R_hip_yaw,0.062364,0.015591,0.021509,-1.027593
3360,R_hip_pitch,0.963741,0.370935,0.332789,3.006128
3360,R_knee,1.355199,0.658800,0.627624,0.992183
3360,R_foot_pitch,-2.925821,-0.482582,-0.361303,-9.624674
3360,R_foot_roll,-0.006278,-0.000628,-0.001353,-0.219168
3370,L_hip_roll,1.433887,0.215083,-0.030243,48.584001
3370,L_hip_yaw,0.109821,0.027455,0.014548,1.553307
3370,L_hip_pitch,-0.065178,-0.146295,-0.124489,-3.065154
3370,L_knee,0.643672,-0.159082,-0.243108,14.879934
3370,L_foot_pitch,-0.000600,0.189940,0.121296,5.076172
3370,L_foot_roll,1.566224,0.156622,0.031065,10.157745
3370,R_hip_roll,-0.098548,-0.014782,0.029177,-9.206034
3370,R_hip_yaw,0.055966,0.013992,0.024269,-1.468566
3370,R_hip_pitch,0.950796,0.367699,0.348180,0.867758
3370,R_knee,1.388012,0.667003,0.641898,0.715656
3370,R_foot_pitch,-2.912339,-0.481234,-0.362077,-9.458657
3370,R_foot_roll,0.037885,0.003788,0.000888,0.061806
3380,L_hip_roll,1.355061,0.203259,-0.028426,45.774101
3380,L_hip_yaw,0.127316,0.031829,0.014548,2.073810
3380,L_hip_pitch,-0.113948,-0.158487,-0.119907,-5.089315
3380,L_knee,0.668222,-0.152945,-0.242279,15.870829
3380,L_foot_pitch,-0.002127,0.189787,0.125230,4.807852
3380,L_foot_roll,1.538719,0.153872,0.030133,9.858644
3380,R_hip_roll,-0.108618,-0.016293,0.030430,-9.678841
3380,R_hip_yaw,0.055398,0.013849,0.025782,-1.516278
3380,R_hip_pitch,0.950818,0.367705,0.361932,-0.578128
3380,R_knee,1.402954,0.670738,0.652637,0.626444
3380,R_foot_pitch,-2.902272,-0.480227,-0.362729,-9.342041
3380,R_foot_roll,0.051938,0.005194,0.003105,-0.065269
3390,L_hip_roll,1.276973,0.191546,-0.026353,42.873360
3390,L_hip_yaw,0.137948,0.034487,0.014536,2.394737
3390,L_hip_pitch,-0.139778,-0.164945,-0.115075,-6.499091
3390,L_knee,0.676312,-0.150922,-0.241355,15.886472
3390,L_foot_pitch,-0.039974,0.186003,0.129277,4.127577
3390,L_foot_roll,1.450593,0.145059,0.028787,9.625516
3390,R_hip_roll,-0.058593,-0.008789,0.031256,-8.208921
3390,R_hip_yaw,0.054761,0.013690,0.025989,-1.454096
3390,R_hip_pitch,0.942287,0.365572,0.373503,-2.006080
3390,R_knee,1.413526,0.673382,0.659270,1.104948
3390,R_foot_pitch,-2.817205,-0.471721,-0.363214,-8.639045
3390,R_foot_roll,0.097658,0.009766,0.005495,0.122465
3400,L_hip_roll,1.224907,0.183736,-0.024242,40.949682
3400,L_hip_yaw,0.150877,0.037719,0.014488,2.796572
3400,L_hip_pitch,-0.144831,-0.166208,-0.110086,-7.237581
3400,L_knee,0.680222,-0.149944,-0.240384,16.006788
3400,L_foot_pitch,-0.103310,0.179669,0.133333,3.270096
3400,L_foot_roll,1.397955,0.139796,0.027671,9.129143
3400,R_hip_roll,-0.018101,-0.002715,0.031513,-6.851551
3400,R_hip_yaw,0.047960,0.011990,0.025076,-1.436725
3400,R_hip_pitch,0.953239,0.368310,0.382869,-2.586610
3400,R_knee,1.418703,0.674676,0.662057,1.900886
3400,R_foot_pitch,-2.742565,-0.464256,-0.363456,-8.050064
3400,R_foot_roll,0.120455,0.012045,0.008344,0.000151
3410,L_hip_roll,1.177041,0.176556,-0.022118,39.131778
3410,L_hip_yaw,0.153228,0.038307,0.014428,2.869282
3410,L_hip_pitch,-0.159399,-0.169850,-0.105006,-8.283804
3410,L_knee,0.673302,-0.151675,-0.239403,15.526497
3410,L_foot_pitch,-0.219120,0.168088,0.137445,2.064385
3410,L_foot_roll,1.308455,0.130845,0.026382,8.374388
3410,R_hip_roll,-0.011915,-0.001787,0.031314,-6.493822
3410,R_hip_yaw,0.055188,0.013797,0.022961,-0.841000
3410,R_hip_pitch,0.954855,0.368714,0.390351,-3.271358
3410,R_knee,1.382101,0.665525,0.661986,0.952863
3410,R_foot_pitch,-2.668951,-0.456895,-0.363438,-7.487102
3410,R_foot_roll,0.108232,0.010823,0.011328,-0.313145
3420,L_hip_roll,1.098974,0.164846,-0.020021,36.376531
3420,L_hip_yaw,0.164433,0.041108,0.014358,3.216566
3420,L_hip_pitch,-0.137597,-0.164399,-0.100038,-8.202899
3420,L_knee,0.662024,-0.154494,-0.238617,14.969831
3420,L_foot_pitch,-0.323213,0.157679,0.141695,0.872576
3420,L_foot_roll,1.172823,0.117282,0.025017,7.412550
3420,R_hip_roll,-0.005061,-0.000759,0.030621,-5.981412
3420,R_hip_yaw,0.052568,0.013142,0.020615,-0.689661
3420,R_hip_pitch,0.947284,0.366821,0.395891,-3.957246
3420,R_knee,1.333978,0.653494,0.658864,0.374765
3420,R_foot_pitch,-2.584631,-0.448463,-0.363192,-6.852924
3420,R_foot_roll,0.089693,0.008969,0.013069,-0.430467
3430,L_hip_roll,1.018290,0.152744,-0.017997,33.518745
3430,L_hip_yaw,0.166994,0.041749,0.014281,3.301940
3430,L_hip_pitch,-0.115603,-0.158901,-0.095100,-8.161344
3430,L_knee,0.641833,-0.159542,-0.237921,13.859000
3430,L_foot_pitch,-0.457622,0.144238,0.146081,-0.607673
3430,L_foot_roll,1.044172,0.104417,0.023326,6.803864
3430,R_hip_roll,0.032741,0.004911,0.029305,-4.406086
3430,R_hip_yaw,0.051386,0.012847,0.018941,-0.600434
3430,R_hip_pitch,0.948532,0.367133,0.399085,-4.058672
3430,R_knee,1.272245,0.638061,0.651912,0.013705
3430,R_foot_pitch,-2.469988,-0.436999,-0.362755,-5.988055
3430,R_foot_roll,0.071415,0.007142,0.012902,-0.372746
3440,L_hip_roll,0.893398,0.134010,-0.016162,29.457386
3440,L_hip_yaw,0.165661,0.041415,0.014174,3.276403
3440,L_hip_pitch,-0.046329,-0.141582,-0.090188,-6.656511
3440,L_knee,0.608960,-0.167760,-0.237310,12.352625
3440,L_foot_pitch,-0.639640,0.126036,0.150650,-2.440316
3440,L_foot_roll,0.858840,0.085884,0.021991,5.483230
3440,R_hip_roll,0.054828,0.008224,0.027386,-3.193003
3440,R_hip_yaw,0.052594,0.013149,0.017791,-0.458847
3440,R_hip_pitch,0.947011,0.366753,0.399841,-3.961976
3440,R_knee,1.169148,0.612287,0.641008,-1.526980
3440,R_foot_pitch,-2.336643,-0.423664,-0.362127,-4.990673
3440,R_foot_roll,0.024690,0.002469,0.011102,-0.469251
3450,L_hip_roll,0.772043,0.115806,-0.014594,25.716468
3450,L_hip_yaw,0.157610,0.039403,0.014090,3.042433
3450,L_hip_pitch,0.012734,-0.126816,-0.085102,-5.501464
3450,L_knee,0.575839,-0.176040,-0.236662,10.801083
3450,L_foot_pitch,-0.829032,0.107097,0.155380,-4.305561
3450,L_foot_roll,0.651058,0.065106,0.020086,3.680881
3450,R_hip_roll,0.134441,0.020166,0.024890,-0.080418
3450,R_hip_yaw,0.050062,0.012515,0.016944,-0.450923
3450,R_hip_pitch,0.944979,0.366245,0.397791,-3.474001
3450,R_knee,1.036723,0.579181,0.625426,-3.151446
3450,R_foot_pitch,-2.136759,-0.403676,-0.361290,-3.479540
3450,R_foot_roll,-0.027488,-0.002749,0.007675,-0.451073
3460,L_hip_roll,0.572103,0.085815,-0.013434,19.631725
3460,L_hip_yaw,0.144975,0.036244,0.014004,2.676678
3460,L_hip_pitch,0.081993,-0.109502,-0.079743,-4.087516
3460,L_knee,0.542926,-0.184268,-0.235923,9.176499
3460,L_foot_pitch,-1.055385,0.084462,0.159962,-6.438730
3460,L_foot_roll,0.405397,0.040540,0.018437,1.730075
3460,R_hip_roll,0.215264,0.032290,0.022029,2.972141
3460,R_hip_yaw,0.050498,0.012625,0.015648,-0.188284
3460,R_hip_pitch,0.917683,0.359421,0.392398,-3.305468
3460,R_knee,0.871606,0.537901,0.603942,-4.864970
3460,R_foot_pitch,-1.885330,-0.378533,-0.360171,-1.588625
3460,R_foot_roll,-0.125442,-0.012544,0.002570,-0.674283
3470,L_hip_roll,0.309189,0.046378,-0.012804,11.743784
3470,L_hip_yaw,0.127220,0.031805,0.013862,2.163636
3470,L_hip_pitch,0.205209,-0.078698,-0.073956,-1.165729
3470,L_knee,0.483902,-0.199024,-0.235023,6.153442
3470,L_foot_pitch,-1.337487,0.056251,0.164662,-9.106965
3470,L_foot_roll,0.119284,0.011928,0.016956,-0.316033
3470,R_hip_roll,0.358704,0.053806,0.019059,7.856604
3470,R_hip_yaw,0.044109,0.011027,0.013132,0.053708
3470,R_hip_pitch,0.871300,0.347825,0.383146,-3.191710
3470,R_knee,0.641016,0.480254,0.575344,-7.899352
3470,R_foot_pitch,-1.569444,-0.346944,-0.358682,0.780930
3470,R_foot_roll,-0.285205,-0.028521,-0.004907,-1.088716
3480,L_hip_roll,-0.085415,-0.012812,-0.012670,0.064979
3480,L_hip_yaw,0.107087,0.026772,0.013681,1.586671
3480,L_hip_pitch,0.313457,-0.051636,-0.067031,1.134094
3480,L_knee,0.417650,-0.215588,-0.233211,2.638081
3480,L_foot_pitch,-1.627624,0.027238,0.169302,-11.795608
3480,L_foot_roll,-0.209889,-0.020989,0.015178,-2.794827
3480,R_hip_roll,0.523912,0.078587,0.016479,13.171079
3480,R_hip_yaw,0.030689,0.007672,0.008567,0.446844
3480,R_hip_pitch,0.799998,0.330000,0.368956,-3.090855
3480,R_knee,0.353776,0.408444,0.537291,-10.873502
3480,R_foot_pitch,-1.190001,-0.309000,-0.353348,2.872489
3480,R_foot_roll,-0.544574,-0.054457,-0.016607,-1.757762
3490,L_hip_roll,-0.562202,-0.084330,-0.013378,-13.831395
3490,L_hip_yaw,0.103083,0.025771,0.013381,1.515498
3490,L_hip_pitch,0.399728,-0.030068,-0.059001,2.644344
3490,L_knee,0.324718,-0.238821,-0.230991,-2.039632
3490,L_foot_pitch,-1.853832,0.004617,0.174013,-14.053779
3490,L_foot_roll,-0.528741,-0.052874,0.013488,-5.077639
3490,R_hip_roll,0.693809,0.104071,0.014548,18.439377
3490,R_hip_yaw,0.028384,0.007096,0.000875,1.636941
3490,R_hip_pitch,0.624637,0.286159,0.348642,-5.288407
3490,R_knee,0.001768,0.320442,0.486785,-13.720229
3490,R_foot_pitch,-0.767771,-0.266777,-0.336225,3.405818
3490,R_foot_roll,-0.931096,-0.093110,-0.035242,-2.604020
3500,L_hip_roll,-0.764696,-0.114704,-0.015120,-19.591646
3500,L_hip_yaw,0.074016,0.018504,0.012905,0.673494
3500,L_hip_pitch,0.325186,-0.048703,-0.050125,-0.691614
3500,L_knee,0.349024,-0.232744,-0.229289,-1.017850
3500,L_foot_pitch,-1.687882,0.021212,0.179252,-13.093955
3500,L_foot_roll,-0.727040,-0.072704,0.011736,-6.551924
3500,R_hip_roll,0.776428,0.116464,0.013165,21.140271
3500,R_hip_yaw,0.056801,0.014200,-0.008306,2.862870
3500,R_hip_pitch,0.439643,0.239911,0.321717,-7.795676
3500,R_knee,-0.327729,0.238068,0.423985,-22.027679
3500,R_foot_pitch,-0.525104,-0.242510,-0.297423,-5.303633
3500,R_foot_roll,-1.546275,-0.154627,-0.060318,-8.044522
3510,L_hip_roll,-0.962640,-0.144396,-0.015364,-25.882672
3510,L_hip_yaw,0.032899,0.008225,0.012606,-0.485274
3510,L_hip_pitch,0.174560,-0.086360,-0.040680,-6.446225
3510,L_knee,0.248232,-0.257942,-0.228011,-5.676297
3510,L_foot_pitch,-1.042529,0.085747,0.184329,-8.385632
3510,L_foot_roll,-0.408848,-0.040885,0.008014,-3.531860
3510,R_hip_roll,0.090717,0.013608,0.013247,-0.268045
3510,R_hip_yaw,0.176997,0.044249,-0.008781,6.356358
3510,R_hip_pitch,0.319819,0.209955,0.296932,-7.804899
3510,R_knee,-0.508927,0.192768,0.379496,-19.967669
3510,R_foot_pitch,-0.226243,-0.212624,-0.194930,-11.305625
3510,R_foot_roll,-1.998978,-0.199898,-0.069445,-8.804401
3520,L_hip_roll,-0.429075,-0.064361,-0.015700,-9.456421
3520,L_hip_yaw,-0.042299,-0.010575,0.011959,-2.634313
3520,L_hip_pitch,-0.181990,-0.175497,-0.034356,-17.322454
3520,L_knee,0.026175,-0.313456,-0.232194,-12.307246
3520,L_foot_pitch,0.102151,0.200215,0.188178,0.685066
3520,L_foot_roll,0.358168,0.035817,0.006986,2.199251
3520,R_hip_roll,-0.458061,-0.068709,0.014468,-16.941638
3520,R_hip_yaw,0.255277,0.063819,-0.009231,8.877599
3520,R_hip_pitch,0.277694,0.199424,0.270227,-5.899797
3520,R_knee,-0.435822,0.211044,0.333563,-8.836996
3520,R_foot_pitch,0.192544,-0.170746,-0.097582,-14.450000
3520,R_foot_roll,-1.957864,-0.195786,-0.091811,-5.818155
3530,L_hip_roll,-0.352359,-0.052854,-0.016386,-7.522903
3530,L_hip_yaw,-0.092200,-0.023050,0.008087,-3.091370
3530,L_hip_pitch,-0.200242,-0.180061,-0.041153,-15.289817
3530,L_knee,-0.094722,-0.343681,-0.256239,-5.830553
3530,L_foot_pitch,0.743752,0.264375,0.198036,4.310880
3530,L_foot_roll,0.730910,0.073091,0.015182,3.425572
3530,R_hip_roll,-0.843463,-0.126519,0.014747,-28.259990
3530,R_hip_yaw,0.092458,0.023114,-0.010205,3.948160
3530,R_hip_pitch,0.030779,0.137695,0.253073,-13.052367
3530,R_knee,-0.453418,0.206645,0.306227,-15.379042
3530,R_foot_pitch,0.663397,-0.123660,-0.048268,-5.965975
3530,R_foot_roll,-1.614094,-0.161409,-0.095050,-7.723661
3540,L_hip_roll,-0.037258,-0.005589,-0.016360,2.272838
3540,L_hip_yaw,-0.071247,-0.017812,-0.004365,-0.034917
3540,L_hip_pitch,-0.193577,-0.178394,-0.059803,-12.159835
3540,L_knee,-0.208728,-0.372182,-0.297975,-0.007881
3540,L_foot_pitch,1.072204,0.297220,0.220565,3.393607
3540,L_foot_roll,0.940307,0.094031,0.038506,1.667709
3540,R_hip_roll,-0.867454,-0.130118,0.014379,-28.754377
3540,R_hip_yaw,0.001023,0.000256,-0.010496,1.353115
3540,R_hip_pitch,-0.081634,0.109592,0.244102,-15.187492
3540,R_knee,-0.378168,0.225458,0.294878,-8.628971
3540,R_foot_pitch,1.030569,-0.086943,-0.047383,-3.330750
3540,R_foot_roll,-1.286680,-0.128668,-0.065689,-8.161977
3550,L_hip_roll,0.019134,0.002870,-0.016171,3.590159
3550,L_hip_yaw,-0.086518,-0.021630,-0.018387,0.803166
3550,L_hip_pitch,-0.169384,-0.172346,-0.081463,-8.801781
3550,L_knee,-0.283305,-0.390826,-0.343765,4.596506
3550,L_foot_pitch,1.196681,0.309668,0.254778,0.905194
3550,L_foot_roll,0.963216,0.096322,0.069108,-0.760371
3550,R_hip_roll,-1.044443,-0.156666,0.014170,-34.216415
3550,R_hip_yaw,-0.042764,-0.010691,-0.011556,0.221032
3550,R_hip_pitch,-0.032367,0.121908,0.233476,-12.271216
3550,R_knee,-0.451232,0.207192,0.280452,-8.721000
3550,R_foot_pitch,1.074761,-0.082524,-0.045050,-3.242042
3550,R_foot_roll,-1.189909,-0.118991,-0.032240,-10.250575
3560,L_hip_roll,-0.233815,-0.035072,-0.013411,-5.490493
3560,L_hip_yaw,-0.107829,-0.026957,-0.027233,0.674633
3560,L_hip_pitch,-0.113016,-0.158254,-0.101145,-5.084929
3560,L_knee,-0.350404,-0.407601,-0.382416,5.362450
3560,L_foot_pitch,1.212007,0.311201,0.286821,-0.783272
3560,L_foot_roll,0.887661,0.088766,0.092432,-2.056169
3560,R_hip_roll,-1.117903,-0.167685,0.017848,-38.662481
3560,R_hip_yaw,-0.076794,-0.019199,-0.012195,-0.809146
3560,R_hip_pitch,0.061058,0.145265,0.225067,-8.833625
3560,R_knee,-0.588086,0.172979,0.270292,-15.072931
3560,R_foot_pitch,1.098900,-0.080110,-0.044676,-2.809074
3560,R_foot_roll,-1.155815,-0.115581,-0.025354,-6.975771
3570,L_hip_roll,-0.249790,-0.037469,-0.010059,-6.325486
3570,L_hip_yaw,-0.103342,-0.025835,-0.032653,1.249076
3570,L_hip_pitch,-0.129824,-0.162456,-0.116077,-4.318547
3570,L_knee,-0.400346,-0.420087,-0.408682,4.039832
3570,L_foot_pitch,1.288543,0.318854,0.306803,-0.399235
3570,L_foot_roll,0.871303,0.087130,0.101544,-1.472103
3570,R_hip_roll,-1.073224,-0.160984,0.022624,-38.030984
3570,R_hip_yaw,-0.074719,-0.018680,-0.012544,-0.704269
3570,R_hip_pitch,0.082743,0.150686,0.215887,-6.790158
3570,R_knee,-0.621568,0.164608,0.259953,-13.675664
3570,R_foot_pitch,1.096243,-0.080376,-0.044116,-2.996224
3570,R_foot_roll,-1.126369,-0.112637,-0.027465,-6.616225
3580,L_hip_roll,-0.171262,-0.025689,-0.008003,-3.935870
3580,L_hip_yaw,-0.118042,-0.029510,-0.034854,0.694471
3580,L_hip_pitch,-0.156512,-0.169128,-0.126656,-4.199541
3580,L_knee,-0.400002,-0.420000,-0.424146,4.155213
3580,L_foot_pitch,1.340199,0.324020,0.315995,0.077323
3580,L_foot_roll,0.788657,0.078866,0.099858,-1.237110
3580,R_hip_roll,-1.004267,-0.150640,0.026467,-36.424932
3580,R_hip_yaw,-0.044347,-0.011087,-0.012834,0.233443
3580,R_hip_pitch,0.011409,0.132852,0.204672,-7.452305
3580,R_knee,-0.624567,0.163858,0.247317,-11.119622
3580,R_foot_pitch,1.273827,-0.062617,-0.042819,-1.721861
3580,R_foot_roll,-1.017500,-0.101750,-0.029240,-5.639180
3590,L_hip_roll,-0.126698,-0.019005,-0.007211,-2.436538
3590,L_hip_yaw,-0.113660,-0.028415,-0.034490,0.625191
3590,L_hip_pitch,-0.273608,-0.198402,-0.133820,-7.166375
3590,L_knee,-0.444333,-0.431083,-0.431184,1.149858
3590,L_foot_pitch,1.348930,0.324893,0.319600,0.211660
3590,L_foot_roll,0.653661,0.065366,0.091891,-1.191371
3590,R_hip_roll,-1.152395,-0.172859,0.029440,-41.245370
3590,R_hip_yaw,0.012324,0.003081,-0.012976,1.932636
3590,R_hip_pitch,-0.080012,0.109997,0.192277,-8.607448
3590,R_knee,-0.623346,0.164163,0.233568,-8.340859
3590,R_foot_pitch,1.491206,-0.040879,-0.041151,-0.142360
3590,R_foot_roll,-1.025412,-0.102541,-0.030601,-5.629875
3600,L_hip_roll,-0.053770,-0.008066,-0.007576,0.186460
3600,L_hip_yaw,-0.108840,-0.027210,-0.032532,0.386469
3600,L_hip_pitch,-0.244206,-0.191051,-0.140099,-5.458668
3600,L_knee,-0.467241,-0.436810,-0.434718,0.556902
3600,L_foot_pitch,1.436998,0.333700,0.320908,0.955674
3600,L_foot_roll,0.555964,0.055596,0.079556,-0.621915
3600,R_hip_roll,-1.139690,-0.170953,0.031565,-40.998612
3600,R_hip_yaw,-0.014855,-0.003714,-0.012962,1.101076
3600,R_hip_pitch,-0.072042,0.111990,0.179750,-6.920015
3600,R_knee,-0.697180,0.145705,0.219784,-9.352746
3600,R_foot_pitch,1.442669,-0.045733,-0.039541,-0.656685
3600,R_foot_roll,-1.102787,-0.110279,-0.031861,-6.203599
3610,L_hip_roll,0.045385,0.006808,-0.008826,3.602269
3610,L_hip_yaw,-0.096325,-0.024081,-0.029583,0.353771
3610,L_hip_pitch,-0.226915,-0.186729,-0.146862,-4.098370
3610,L_knee,-0.518036,-0.449509,-0.437679,-1.349972
3610,L_foot_pitch,1.429570,0.332957,0.323402,0.424912
3610,L_foot_roll,0.447877,0.044788,0.065729,-0.375137
3610,R_hip_roll,-1.310240,-0.196536,0.032960,-46.235991
3610,R_hip_yaw,-0.047798,-0.011949,-0.012878,0.100598
3610,R_hip_pitch,-0.059659,0.115085,0.167428,-5.060290
3610,R_knee,-0.707765,0.143059,0.206120,-7.296768
3610,R_foot_pitch,1.436682,-0.046332,-0.037772,-0.855863
3610,R_foot_roll,-1.192303,-0.119230,-0.032555,-6.872870
3620,L_hip_roll,0.035676,0.005351,-0.010810,4.033823
3620,L_hip_yaw,-0.080643,-0.020161,-0.026246,0.415668
3620,L_hip_pitch,-0.279769,-0.199942,-0.154482,-4.651901
3620,L_knee,-0.547977,-0.456994,-0.441276,-1.618581
3620,L_foot_pitch,1.589608,0.348961,0.327026,1.410132
3620,L_foot_roll,0.385430,0.038543,0.052533,0.078853
3620,R_hip_roll,-1.386426,-0.207964,0.033577,-48.211390
3620,R_hip_yaw,-0.039666,-0.009916,-0.012725,0.232187
3620,R_hip_pitch,-0.179063,0.085234,0.155848,-7.308099
3620,R_knee,-0.681823,0.149544,0.193556,-4.133687
3620,R_foot_pitch,1.572159,-0.032784,-0.036942,0.682375
3620,R_foot_roll,-1.275921,-0.127592,-0.033305,-7.250612
3630,L_hip_roll,0.160804,0.024121,-0.013518,8.454177
3630,L_hip_yaw,-0.074023,-0.018506,-0.022542,0.117885
3630,L_hip_pitch,-0.340905,-0.215226,-0.163211,-5.342382
3630,L_knee,-0.580824,-0.465206,-0.446593,-1.619086
3630,L_foot_pitch,1.587571,0.348757,0.333773,0.379239
3630,L_foot_roll,0.348218,0.034822,0.041811,0.330536
3630,R_hip_roll,-1.359459,-0.203919,0.033372,-47.269417
3630,R_hip_yaw,-0.028109,-0.007027,-0.012757,0.692353
3630,R_hip_pitch,-0.175079,0.086230,0.145832,-6.212454
3630,R_knee,-0.682440,0.149390,0.183682,-3.584913
3630,R_foot_pitch,1.620175,-0.027982,-0.036529,0.706824
3630,R_foot_roll,-1.289178,-0.128918,-0.033357,-7.650485
3640,L_hip_roll,0.106940,0.016041,-0.016535,7.406026
3640,L_hip_yaw,-0.057517,-0.014379,-0.019147,0.283728
3640,L_hip_pitch,-0.362867,-0.220717,-0.173255,-4.643048
3640,L_knee,-0.624002,-0.476001,-0.453789,-1.724021
3640,L_foot_pitch,1.585061,0.348506,0.341666,-0.143376
3640,L_foot_roll,0.302990,0.030299,0.034436,0.245602
3640,R_hip_roll,-1.443975,-0.216596,0.032524,-49.510419
3640,R_hip_yaw,-0.050478,-0.012620,-0.012825,0.029735
3640,R_hip_pitch,-0.142066,0.094484,0.137453,-4.399729
3640,R_knee,-0.755035,0.131241,0.176616,-6.444623
3640,R_foot_pitch,1.508687,-0.039131,-0.037437,0.013320
3640,R_foot_roll,-1.370867,-0.137087,-0.033238,-8.327874
3650,L_hip_roll,0.094825,0.014224,-0.019538,7.662169
3650,L_hip_yaw,-0.031173,-0.007793,-0.016318,0.772039
3650,L_hip_pitch,-0.377064,-0.224266,-0.184607,-3.595225
3650,L_knee,-0.647582,-0.481895,-0.462319,-0.957665
3650,L_foot_pitch,1.674634,0.357463,0.346658,0.538782
3650,L_foot_roll,0.213463,0.021346,0.029691,-0.297821
3650,R_hip_roll,-1.344591,-0.201689,0.031197,-46.105463
3650,R_hip_yaw,-0.067466,-0.016866,-0.012972,-0.448835
3650,R_hip_pitch,-0.131614,0.097096,0.130328,-3.311591
3650,R_knee,-0.817726,0.115569,0.171439,-8.670298
3650,R_foot_pitch,1.288610,-0.061139,-0.039173,-1.559847
3650,R_foot_roll,-1.394811,-0.139481,-0.032951,-8.561967
3660,L_hip_roll,0.147326,0.022099,-0.022298,9.651806
3660,L_hip_yaw,-0.021632,-0.005408,-0.013071,0.571608
3660,L_hip_pitch,-0.405166,-0.231291,-0.196359,-3.038067
3660,L_knee,-0.695412,-0.493853,-0.470882,-1.754107
3660,L_foot_pitch,1.732618,0.363262,0.350396,0.688985
3660,L_foot_roll,0.084438,0.008444,0.024877,-0.810915
3660,R_hip_roll,-1.319434,-0.197915,0.029604,-45.008409
3660,R_hip_yaw,-0.058079,-0.014520,-0.013253,-0.119213
3660,R_hip_pitch,-0.104766,0.103809,0.123298,-1.621060
3660,R_knee,-0.793447,0.121638,0.166442,-6.529186
3660,R_foot_pitch,1.191551,-0.070845,-0.041055,-2.197944
3660,R_foot_roll,-1.358919,-0.135892,-0.032564,-8.312836
3670,L_hip_roll,0.169383,0.025407,-0.024451,10.523251
3670,L_hip_yaw,-0.037107,-0.009277,-0.009526,-0.300002
3670,L_hip_pitch,-0.429070,-0.237268,-0.208406,-2.255058
3670,L_knee,-0.730613,-0.502653,-0.479346,-1.727544
3670,L_foot_pitch,1.685831,0.358583,0.352369,0.390722
3670,L_foot_roll,-0.046531,-0.004653,0.016856,-0.816329
3670,R_hip_roll,-1.369659,-0.205449,0.027932,-46.164312
3670,R_hip_yaw,-0.067460,-0.016865,-0.013556,-0.371541
3670,R_hip_pitch,-0.077537,0.110616,0.117012,-0.203370
3670,R_knee,-0.786283,0.123429,0.162686,-6.258336
3670,R_foot_pitch,1.193732,-0.070627,-0.043485,-1.884087
3670,R_foot_roll,-1.325878,-0.132588,-0.032038,-8.103610
3680,L_hip_roll,0.135412,0.020312,-0.025819,9.528482
3680,L_hip_yaw,-0.034861,-0.008715,-0.008043,-0.089043
3680,L_hip_pitch,-0.440526,-0.240131,-0.220818,-1.086626
