step,joint,action,target_q,q_curr,tau
40,R_hip_pitch,-1.365262,0.250000,0.314157,-12.000341
40,R_knee,0.147608,0.550000,0.564349,-24.033967
40,R_foot_pitch,1.002330,-0.300000,-0.328641,2.678465
40,R_foot_roll,-0.482827,0.000000,0.000570,-0.101594
50,L_hip_roll,-0.268728,0.000000,0.000892,-0.441803
50,L_hip_yaw,0.246321,0.000000,-0.009839,1.916901
50,L_hip_pitch,-1.074346,-0.250000,-0.339744,12.047039
50,L_knee,0.011429,-0.550000,-0.606279,16.410927
50,L_foot_pitch,1.227759,0.300000,0.319057,0.048517
50,L_foot_roll,0.144830,0.000000,-0.000735,0.036477
50,R_hip_roll,-0.224094,0.000000,-0.001141,0.436448
50,R_hip_yaw,0.162316,0.000000,0.009598,-1.886018
50,R_hip_pitch,-1.584542,0.250000,0.340066,-12.110623
50,R_knee,0.714839,0.550000,0.606940,-16.712925
50,R_foot_pitch,1.134366,-0.300000,-0.319832,0.052928
50,R_foot_roll,0.155340,0.000000,0.000742,-0.040278
60,L_hip_roll,-0.147331,0.000000,0.001416,-0.345271
60,L_hip_yaw,0.179522,0.000000,-0.014322,1.917769
60,L_hip_pitch,-1.284387,-0.250000,-0.340040,9.956358
60,L_knee,0.076933,-0.550000,-0.608463,7.430516
60,L_foot_pitch,1.376538,0.300000,0.302800,1.241066
60,L_foot_roll,0.294096,0.000000,-0.000170,-0.061277
60,R_hip_roll,-0.236946,0.000000,-0.001487,0.308610
60,R_hip_yaw,0.267968,0.000000,0.014156,-1.912533
60,R_hip_pitch,-1.360404,0.250000,0.340559,-10.032565
60,R_knee,0.657084,0.550000,0.609601,-7.735936
60,R_foot_pitch,0.607632,-0.300000,-0.303697,-1.178005
60,R_foot_roll,0.400486,0.000000,0.000200,0.057553
70,L_hip_roll,0.003716,0.000000,0.001263,-0.130555
70,L_hip_yaw,0.157779,0.000000,-0.013321,1.270657
70,L_hip_pitch,-1.236794,-0.250000,-0.324336,6.897372
70,L_knee,0.186531,-0.550000,-0.589401,-0.052639
70,L_foot_pitch,1.585969,0.300000,0.292814,1.156324
70,L_foot_roll,0.275722,0.000000,0.000542,-0.101881
70,R_hip_roll,-0.011105,0.000000,-0.001181,0.073443
70,R_hip_yaw,0.207890,0.000000,0.013356,-1.297272
70,R_hip_pitch,-1.185899,0.250000,0.324901,-6.961926
70,R_knee,0.565554,0.550000,0.590658,-0.155901
70,R_foot_pitch,0.280234,-0.300000,-0.293446,-1.142608
70,R_foot_roll,1.028259,0.000000,-0.000514,0.100985
80,L_hip_roll,0.152063,0.000000,0.000649,-0.478341
80,L_hip_yaw,0.185941,0.000000,-0.010948,1.596682
80,L_hip_pitch,-1.143600,-0.250000,-0.306012,7.571353
80,L_knee,0.310269,-0.550000,-0.576853,15.341764
80,L_foot_pitch,1.580675,0.300000,0.320001,-4.385234
80,L_foot_roll,0.293800,0.000000,-0.006931,8.575597
80,R_hip_roll,0.012729,0.000000,-0.001378,1.461882
80,R_hip_yaw,0.139182,0.000000,0.008482,-0.774397
80,R_hip_pitch,-0.588260,0.250000,0.302564,-4.394753
80,R_knee,0.463166,0.550000,0.567426,-1.476876
80,R_foot_pitch,0.091834,-0.300000,-0.300037,8.439829
80,R_foot_roll,1.135217,0.000000,-0.000717,-0.012900
90,L_hip_roll,0.311960,0.000000,-0.002027,1.205050
90,L_hip_yaw,-0.044441,0.000000,-0.011710,1.396452
90,L_hip_pitch,-0.702160,-0.250000,-0.321981,9.410428
90,L_knee,0.390137,-0.550000,-0.620577,22.504109
90,L_foot_pitch,1.374751,0.300000,0.341671,-5.104632
90,L_foot_roll,1.005619,0.000000,-0.005630,-1.190727
90,R_hip_roll,0.293739,0.000000,-0.004048,1.232337
90,R_hip_yaw,-0.030527,0.000000,0.007541,-0.921737
90,R_hip_pitch,0.337689,0.250000,0.310895,-8.451446
90,R_knee,-0.038731,0.550000,0.600522,-20.952756
90,R_foot_pitch,-0.689744,-0.300000,-0.332620,4.635740
90,R_foot_roll,1.108818,0.000000,0.000719,-0.270563
100,L_hip_roll,1.074899,0.000000,-0.004240,1.538272
100,L_hip_yaw,-0.030933,0.000000,-0.011813,1.465991
100,L_hip_pitch,-0.927646,-0.250000,-0.324934,8.851959
100,L_knee,0.562480,-0.550000,-0.649358,25.130907
100,L_foot_pitch,0.763075,0.300000,0.358037,-6.059933
100,L_foot_roll,1.438564,0.000000,-0.000048,0.035449
100,R_hip_roll,0.250188,0.000000,-0.005599,1.627901
100,R_hip_yaw,0.003551,0.000000,0.007475,-0.849689
100,R_hip_pitch,0.912786,0.250000,0.315633,-7.799783
100,R_knee,0.155438,0.550000,0.632950,-22.791868
100,R_foot_pitch,-1.396464,-0.300000,-0.351522,5.819136
100,R_foot_roll,1.035235,0.000000,0.000504,0.528987
110,L_hip_roll,1.408682,0.000000,-0.006531,1.963811
110,L_hip_yaw,-0.091084,0.000000,-0.012212,1.500195
110,L_hip_pitch,-1.198058,-0.250000,-0.316863,6.708430
110,L_knee,0.635725,-0.550000,-0.664243,22.916336
110,L_foot_pitch,0.027112,0.300000,0.369190,-6.425125
110,L_foot_roll,2.040716,0.000000,0.000298,-0.059811
110,R_hip_roll,-0.472329,0.000000,-0.007670,2.102883
110,R_hip_yaw,0.175713,0.000000,0.007085,-0.816288
110,R_hip_pitch,0.611142,0.250000,0.309912,-6.135776
110,R_knee,0.359485,0.550000,0.652565,-22.344888
110,R_foot_pitch,-1.460800,-0.300000,-0.364362,6.178166
110,R_foot_roll,0.017093,0.000000,0.001454,-0.138551
120,L_hip_roll,1.695123,0.000000,-0.008584,2.291200
120,L_hip_yaw,-0.048751,0.000000,-0.012524,1.531163
120,L_hip_pitch,-1.413515,-0.250000,-0.298610,3.640890
120,L_knee,0.722260,-0.550000,-0.664939,19.330869
120,L_foot_pitch,-0.336463,0.300000,0.375735,-6.534292
120,L_foot_roll,2.184635,0.000000,0.000633,-0.081614
120,R_hip_roll,-0.490740,0.000000,-0.009418,2.361042
120,R_hip_yaw,0.171332,0.000000,0.006783,-0.786391
120,R_hip_pitch,0.539187,0.250000,0.294257,-3.370467
120,R_knee,0.623304,0.550000,0.658275,-19.579697
120,R_foot_pitch,-1.599490,-0.300000,-0.371947,6.311565
120,R_foot_roll,0.042404,0.000000,0.001785,-0.169181
130,L_hip_roll,1.616000,0.000000,-0.010270,2.492598
130,L_hip_yaw,0.047004,0.000000,-0.012757,1.548495
130,L_hip_pitch,-1.602870,-0.250000,-0.273695,0.187583
130,L_knee,0.890108,-0.550000,-0.655897,15.558833
130,L_foot_pitch,-0.031851,0.300000,0.378426,-6.365944
130,L_foot_roll,2.215639,0.000000,0.000951,-0.093929
130,R_hip_roll,-0.692072,0.000000,-0.010761,2.487763
130,R_hip_yaw,0.113462,0.000000,0.006552,-0.768201
130,R_hip_pitch,0.570096,0.250000,0.271478,-0.075366
130,R_knee,0.689410,0.550000,0.653364,-16.033794
130,R_foot_pitch,-1.490205,-0.300000,-0.375463,6.237462
130,R_foot_roll,-0.093937,0.000000,0.001947,-0.162536
140,L_hip_roll,1.600366,0.000000,-0.011441,2.563852
140,L_hip_yaw,0.064382,0.000000,-0.012864,1.548361
140,L_hip_pitch,-1.750779,-0.250000,-0.245977,-3.269926
140,L_knee,0.908063,-0.550000,-0.641716,11.939083
140,L_foot_pitch,-0.268427,0.300000,0.378088,-6.107449
140,L_foot_roll,2.104693,0.000000,0.001182,-0.102195
140,R_hip_roll,-0.397211,0.000000,-0.011579,2.487008
140,R_hip_yaw,0.074625,0.000000,0.006439,-0.766567
140,R_hip_pitch,0.398155,0.250000,0.245085,3.285329
140,R_knee,0.849522,0.550000,0.641824,-12.522224
140,R_foot_pitch,-1.309793,-0.300000,-0.375981,6.022470
140,R_foot_roll,-0.076054,0.000000,0.001913,-0.140869
150,L_hip_roll,1.509020,0.000000,-0.012044,2.515767
150,L_hip_yaw,0.163971,0.000000,-0.012852,1.536022
150,L_hip_pitch,-1.678307,-0.250000,-0.218998,-6.291238
150,L_knee,0.871632,-0.550000,-0.626220,9.183861
150,L_foot_pitch,-0.359031,0.300000,0.375975,-5.817835
150,L_foot_roll,1.992407,0.000000,0.001128,-0.079960
150,R_hip_roll,-0.177307,0.000000,-0.011857,2.385719
150,R_hip_yaw,0.108670,0.000000,0.006435,-0.776339
150,R_hip_pitch,0.388150,0.250000,0.218786,6.269864
150,R_knee,0.781585,0.550000,0.627701,-9.728643
150,R_foot_pitch,-1.186297,-0.300000,-0.374431,5.731555
150,R_foot_roll,-0.117853,0.000000,0.001711,-0.111729
160,L_hip_roll,1.548243,0.000000,-0.012123,2.384256
160,L_hip_yaw,0.121208,0.000000,-0.012735,1.512358
160,L_hip_pitch,-1.632968,-0.250000,-0.195978,-8.526845
160,L_knee,0.837302,-0.550000,-0.612787,7.804488
160,L_foot_pitch,-0.620492,0.300000,0.373026,-5.529019
160,L_foot_roll,1.834986,0.000000,0.000959,-0.054485
160,R_hip_roll,-0.198178,0.000000,-0.011657,2.215725
160,R_hip_yaw,0.107378,0.000000,0.006528,-0.796785
160,R_hip_pitch,0.322060,0.250000,0.195948,8.535781
160,R_knee,0.914224,0.550000,0.614614,-8.094754
160,R_foot_pitch,-1.240440,-0.300000,-0.371671,5.425719
160,R_foot_roll,0.012914,0.000000,0.001408,-0.078620
170,L_hip_roll,1.436836,0.000000,-0.011766,2.197116
170,L_hip_yaw,0.111395,0.000000,-0.012528,1.478639
170,L_hip_pitch,-1.498389,-0.250000,-0.179331,-9.818735
170,L_knee,0.828647,-0.550000,-0.603944,7.789120
170,L_foot_pitch,-0.765229,0.300000,0.369898,-5.287170
170,L_foot_roll,1.539642,0.000000,0.000676,-0.021146
170,R_hip_roll,-0.204683,0.000000,-0.011089,2.007970
170,R_hip_yaw,0.075136,0.000000,0.006710,-0.827448
170,R_hip_pitch,0.243024,0.250000,0.178987,9.910733
170,R_knee,0.950028,0.550000,0.605111,-7.682115
170,R_foot_pitch,-1.298600,-0.300000,-0.368460,5.154513
170,R_foot_roll,-0.022206,0.000000,0.001035,-0.042901
180,L_hip_roll,1.299624,0.000000,-0.011090,1.982342
180,L_hip_yaw,0.070957,0.000000,-0.012231,1.433996
180,L_hip_pitch,-1.398371,-0.250000,-0.170030,-10.198202
180,L_knee,0.771690,-0.550000,-0.600537,8.778962
180,L_foot_pitch,-1.146799,0.300000,0.367110,-5.116063
180,L_foot_roll,1.203300,0.000000,0.000298,0.017739
180,R_hip_roll,-0.173518,0.000000,-0.010276,1.789191
180,R_hip_yaw,0.073767,0.000000,0.006984,-0.869806
180,R_hip_pitch,0.243238,0.250000,0.169013,10.397723
180,R_knee,1.006539,0.550000,0.600291,-8.240625
180,R_foot_pitch,-1.489367,-0.300000,-0.365412,4.948552
180,R_foot_roll,0.038548,0.000000,0.000607,-0.003639
190,L_hip_roll,0.977129,0.000000,-0.010213,1.761946
190,L_hip_yaw,0.002671,0.000000,-0.011842,1.377780
190,L_hip_pitch,-1.134900,-0.250000,-0.167685,-9.831415
190,L_knee,0.800964,-0.550000,-0.601882,10.257315
190,L_foot_pitch,-1.351515,0.300000,0.364978,-5.019144
190,L_foot_roll,0.860730,0.000000,-0.000154,0.060101
190,R_hip_roll,-0.223222,0.000000,-0.009339,1.579126
190,R_hip_yaw,0.105712,0.000000,0.007356,-0.924429
190,R_hip_pitch,0.280295,0.250000,0.165844,10.135617
190,R_knee,0.977777,0.550000,0.599846,-9.336642
190,R_foot_pitch,-1.771814,-0.300000,-0.362928,4.818115
190,R_foot_roll,0.051455,0.000000,0.000138,0.037257
200,L_hip_roll,1.047420,0.000000,-0.009243,1.553010
200,L_hip_yaw,0.010110,0.000000,-0.011360,1.311098
200,L_hip_pitch,-0.799062,-0.250000,-0.171009,-8.938158
200,L_knee,0.677178,-0.550000,-0.606348,11.737862
200,L_foot_pitch,-1.615244,0.300000,0.363614,-4.986947
200,L_foot_roll,0.639875,0.000000,-0.000653,0.103367
200,R_hip_roll,-0.080548,0.000000,-0.008379,1.391687
200,R_hip_yaw,0.056833,0.000000,0.007825,-0.990017
200,R_hip_pitch,0.298003,0.250000,0.168391,9.323156
200,R_knee,0.920847,0.550000,0.602519,-10.536814
200,R_foot_pitch,-1.978224,-0.300000,-0.361196,4.758002
200,R_foot_roll,0.202362,0.000000,-0.000356,0.078548
210,L_hip_roll,1.038193,0.000000,-0.008268,1.367154
210,L_hip_yaw,-0.057529,0.000000,-0.010799,1.236914
210,L_hip_pitch,-0.313495,-0.250000,-0.178336,-7.734501
210,L_knee,0.495977,-0.550000,-0.612000,12.857472
210,L_foot_pitch,-1.887998,0.300000,0.362977,-5.003945
210,L_foot_roll,0.717305,0.000000,-0.001171,0.145858
210,R_hip_roll,-0.068221,0.000000,-0.007474,1.235920
210,R_hip_yaw,0.057580,0.000000,0.008377,-1.063437
210,R_hip_pitch,0.403237,0.250000,0.175135,8.165717
210,R_knee,0.751905,0.550000,0.606655,-11.494292
210,R_foot_pitch,-2.194621,-0.300000,-0.360234,4.754978
210,R_foot_roll,0.152658,0.000000,-0.000857,0.118413
220,L_hip_roll,1.128022,0.000000,-0.007356,1.209987
220,L_hip_yaw,-0.102315,0.000000,-0.010186,1.159653
220,L_hip_pitch,-0.005986,-0.250000,-0.188054,-6.394697
220,L_knee,0.351114,-0.550000,-0.617097,13.409674
220,L_foot_pitch,-2.065557,0.300000,0.362934,-5.052201
220,L_foot_roll,0.842299,0.000000,-0.001690,0.186510
220,R_hip_roll,-0.061391,0.000000,-0.006678,1.115118
220,R_hip_yaw,0.048397,0.000000,0.008983,-1.140034
220,R_hip_pitch,0.525247,0.250000,0.184538,6.835049
220,R_knee,0.707688,0.550000,0.610676,-11.998149
220,R_foot_pitch,-2.299393,-0.300000,-0.359940,4.791530
220,R_foot_roll,0.206377,0.000000,-0.001347,0.156002
230,L_hip_roll,1.251441,0.000000,-0.006546,1.082107
230,L_hip_yaw,-0.120124,0.000000,-0.009557,1.084532
230,L_hip_pitch,0.332551,-0.250000,-0.198851,-5.038467
230,L_knee,0.161882,-0.550000,-0.620367,13.326257
230,L_foot_pitch,-2.122014,0.300000,0.363304,-5.114377
230,L_foot_roll,1.065836,0.000000,-0.002193,0.224896
230,R_hip_roll,-0.055011,0.000000,-0.006023,1.028089
230,R_hip_yaw,0.033225,0.000000,0.009605,-1.214368
230,R_hip_pitch,0.542089,0.250000,0.195307,5.454184
230,R_knee,0.613426,0.550000,0.613373,-11.963830
230,R_foot_pitch,-2.374648,-0.300000,-0.360151,4.850638
230,R_foot_roll,0.250893,0.000000,-0.001816,0.191008
240,L_hip_roll,1.261747,0.000000,-0.005855,0.979658
240,L_hip_yaw,-0.187481,0.000000,-0.008955,1.016763
240,L_hip_pitch,0.695180,-0.250000,-0.209832,-3.731276
240,L_knee,-0.006685,-0.550000,-0.621102,12.649300
240,L_foot_pitch,-2.148936,0.300000,0.363893,-5.174895
240,L_foot_roll,1.154428,0.000000,-0.002675,0.261131
240,R_hip_roll,-0.146825,0.000000,-0.005515,0.969652
240,R_hip_yaw,0.038139,0.000000,0.010200,-1.281044
240,R_hip_pitch,0.695241,0.250000,0.206520,4.094829
240,R_knee,0.533600,0.550000,0.614028,-11.413994
240,R_foot_pitch,-2.341846,-0.300000,-0.360680,4.916445
240,R_foot_roll,0.299028,0.000000,-0.002258,0.223653
250,L_hip_roll,1.217926,0.000000,-0.005277,0.895700
250,L_hip_yaw,-0.229433,0.000000,-0.008420,0.960952
250,L_hip_pitch,1.013331,-0.250000,-0.220480,-2.500247
250,L_knee,-0.114913,-0.550000,-0.619100,11.476025
250,L_foot_pitch,-1.968234,0.300000,0.364525,-5.222895
250,L_foot_roll,1.205749,0.000000,-0.003134,0.295776
250,R_hip_roll,-0.153626,0.000000,-0.005141,0.931838
250,R_hip_yaw,0.026901,0.000000,0.010725,-1.335289
250,R_hip_pitch,0.769315,0.250000,0.217615,2.791622
250,R_knee,0.393982,0.550000,0.612381,-10.425827
250,R_foot_pitch,-2.250154,-0.300000,-0.361352,4.977409
250,R_foot_roll,0.301556,0.000000,-0.002675,0.254612
260,L_hip_roll,1.164435,0.000000,-0.004742,0.668537
260,L_hip_yaw,-0.266131,0.000000,-0.007966,0.896365
260,L_hip_pitch,1.226923,-0.250000,-0.230579,-1.359742
260,L_knee,-0.207418,-0.550000,-0.614515,9.827724
260,L_foot_pitch,-1.822231,0.300000,0.365050,-5.235638
260,L_foot_roll,1.228478,0.000000,-0.003585,0.339344
260,R_hip_roll,-0.091248,0.000000,-0.004829,0.766139
260,R_hip_yaw,0.027927,0.000000,0.011162,-1.393856
260,R_hip_pitch,0.779770,0.250000,0.228690,1.143194
260,R_knee,0.261306,0.550000,0.609103,-10.889909
260,R_foot_pitch,-2.140645,-0.300000,-0.361492,4.450449
260,R_foot_roll,0.248109,0.000000,-0.003024,0.232649
270,L_hip_roll,0.989961,0.000000,-0.004313,0.730190
270,L_hip_yaw,-0.242635,0.000000,-0.007713,0.906822
270,L_hip_pitch,1.300587,-0.250000,-0.243651,0.500271
270,L_knee,-0.210832,-0.550000,-0.613773,11.186776
270,L_foot_pitch,-1.496891,0.300000,0.360035,-4.336906
270,L_foot_roll,1.146556,0.000000,-0.004034,0.399169
270,R_hip_roll,-0.014131,0.000000,-0.004618,0.876806
270,R_hip_yaw,-0.006964,0.000000,0.011397,-1.384552
270,R_hip_pitch,0.759485,0.250000,0.242353,-0.406056
270,R_knee,0.147553,0.550000,0.609175,-10.623697
270,R_foot_pitch,-1.836797,-0.300000,-0.356666,4.052442
270,R_foot_roll,0.137075,0.000000,-0.003502,0.260701
280,L_hip_roll,0.714078,0.000000,-0.003895,0.639854
280,L_hip_yaw,-0.191418,0.000000,-0.007608,0.905843
280,L_hip_pitch,1.235073,-0.250000,-0.255412,1.712060
280,L_knee,-0.240070,-0.550000,-0.612247,10.456532
280,L_foot_pitch,-1.236175,0.300000,0.355285,-4.015227
280,L_foot_roll,1.039864,0.000000,-0.004545,0.414104
280,R_hip_roll,0.014017,0.000000,-0.004404,0.813488
280,R_hip_yaw,-0.037355,0.000000,0.011484,-1.382625
280,R_hip_pitch,0.693419,0.250000,0.254649,-1.722480
280,R_knee,0.027129,0.550000,0.608508,-10.277157
280,R_foot_pitch,-1.478185,-0.300000,-0.352169,3.707175
280,R_foot_roll,-0.084014,0.000000,-0.004031,0.316021
290,L_hip_roll,0.127823,0.000000,-0.003483,0.586738
290,L_hip_yaw,-0.091270,0.000000,-0.007642,0.928622
290,L_hip_pitch,1.026151,-0.250000,-0.265506,2.784382
290,L_knee,-0.252080,-0.550000,-0.610104,10.109255
290,L_foot_pitch,-0.870984,0.300000,0.350473,-3.565296
290,L_foot_roll,0.682706,0.000000,-0.005007,0.417481
290,R_hip_roll,0.154483,0.000000,-0.004158,0.694602
290,R_hip_yaw,-0.054567,0.000000,0.011430,-1.358028
290,R_hip_pitch,0.521486,0.250000,0.264993,-2.711033
290,R_knee,-0.197628,0.550000,0.606840,-9.487439
290,R_foot_pitch,-0.800923,-0.300000,-0.347758,3.365992
290,R_foot_roll,-0.544890,0.000000,-0.004737,0.757907
300,L_hip_roll,-0.797148,0.000000,-0.003059,0.480811
300,L_hip_yaw,0.056494,0.000000,-0.007805,0.960180
300,L_hip_pitch,0.564292,-0.250000,-0.273457,3.516932
300,L_knee,-0.172062,-0.550000,-0.607202,9.395399
300,L_foot_pitch,-0.450430,0.300000,0.345977,-3.268886
300,L_foot_roll,0.138433,0.000000,-0.005511,0.524237
300,R_hip_roll,0.415353,0.000000,-0.003901,0.658636
300,R_hip_yaw,-0.013097,0.000000,0.011245,-1.323628
300,R_hip_pitch,0.051661,0.250000,0.273279,-3.505244
300,R_knee,-0.451284,0.550000,0.604671,-9.032008
300,R_foot_pitch,0.393875,-0.300000,-0.343658,3.088375
300,R_foot_roll,-1.043371,0.000000,-0.005047,0.636289
310,L_hip_roll,-1.086250,0.000000,-0.002623,0.405855
310,L_hip_yaw,0.043619,0.000000,-0.008094,1.006717
310,L_hip_pitch,0.058146,-0.250000,-0.279203,3.992174
310,L_knee,0.033079,-0.550000,-0.603869,8.721430
310,L_foot_pitch,0.037275,0.300000,0.341950,-2.973302
310,L_foot_roll,0.023841,0.000000,-0.006090,0.516647
310,R_hip_roll,0.467851,0.000000,-0.003593,0.590942
310,R_hip_yaw,0.221639,0.000000,0.010933,-1.274113
310,R_hip_pitch,-0.513808,0.250000,0.279261,-3.994522
310,R_knee,-0.406946,0.550000,0.601987,-8.438874
310,R_foot_pitch,1.268258,-0.300000,-0.340007,2.850974
310,R_foot_roll,-1.260363,0.000000,-0.005532,0.667006
320,L_hip_roll,-0.575841,0.000000,-0.002198,0.342463
320,L_hip_yaw,0.002009,0.000000,-0.008491,1.069124
320,L_hip_pitch,-0.255388,-0.250000,-0.282792,4.210768
320,L_knee,0.172075,-0.550000,-0.600384,8.101038
320,L_foot_pitch,0.322868,0.300000,0.338503,-2.787618
320,L_foot_roll,0.254738,0.000000,-0.006585,0.586476
320,R_hip_roll,0.186858,0.000000,-0.003262,0.577870
320,R_hip_yaw,0.395381,0.000000,0.010515,-1.210518
320,R_hip_pitch,-0.725234,0.250000,0.282998,-4.170615
320,R_knee,-0.207242,0.550000,0.599092,-7.677856
320,R_foot_pitch,1.264826,-0.300000,-0.337016,2.803877
320,R_foot_roll,-1.195143,0.000000,-0.005894,0.515121
330,L_hip_roll,-0.444399,0.000000,-0.001771,0.250394
330,L_hip_yaw,-0.008785,0.000000,-0.008967,1.127899
330,L_hip_pitch,-0.475822,-0.250000,-0.284357,4.207002
330,L_knee,0.131341,-0.550000,-0.597026,7.553096
330,L_foot_pitch,0.650860,0.300000,0.335789,-2.603791
330,L_foot_roll,0.333066,0.000000,-0.007126,0.554318
330,R_hip_roll,-0.264362,0.000000,-0.002889,0.482067
330,R_hip_yaw,0.461243,0.000000,0.010018,-1.148119
330,R_hip_pitch,-0.780190,0.250000,0.284695,-4.248071
330,R_knee,-0.364037,0.550000,0.596344,-7.563051
330,R_foot_pitch,1.167288,-0.300000,-0.334606,2.559032
330,R_foot_roll,-1.264051,0.000000,-0.006388,0.507783
340,L_hip_roll,-0.309334,0.000000,-0.001366,0.120255
340,L_hip_yaw,-0.008635,0.000000,-0.009506,1.194810
340,L_hip_pitch,-0.536182,-0.250000,-0.284126,3.992978
340,L_knee,0.058129,-0.550000,-0.594101,7.109268
340,L_foot_pitch,0.771511,0.300000,0.333931,-2.568039
340,L_foot_roll,0.433520,0.000000,-0.007742,0.805345
340,R_hip_roll,-0.543113,0.000000,-0.002508,0.397870
340,R_hip_yaw,0.447955,0.000000,0.009462,-1.079014
340,R_hip_pitch,-0.724902,0.250000,0.284468,-4.052406
340,R_knee,-0.381256,0.550000,0.593875,-7.290190
340,R_foot_pitch,1.127791,-0.300000,-0.333193,2.520923
340,R_foot_roll,-1.129683,0.000000,-0.006913,0.517015
350,L_hip_roll,-0.256837,0.000000,-0.001007,0.082234
350,L_hip_yaw,-0.007488,0.000000,-0.010071,1.259895
350,L_hip_pitch,-0.574760,-0.250000,-0.282373,3.593826
350,L_knee,0.012790,-0.550000,-0.591894,6.760976
350,L_foot_pitch,0.868667,0.300000,0.333051,-2.701931
350,L_foot_roll,0.464077,0.000000,-0.008185,0.681621
350,R_hip_roll,-0.765462,0.000000,-0.002118,0.259100
350,R_hip_yaw,0.414412,0.000000,0.008880,-1.011466
350,R_hip_pitch,-0.596129,0.250000,0.282664,-3.671579
350,R_knee,-0.502804,0.550000,0.592045,-7.110148
350,R_foot_pitch,1.004556,-0.300000,-0.332719,2.612547
350,R_foot_roll,-1.096244,0.000000,-0.007588,0.797551
360,L_hip_roll,-0.241491,0.000000,-0.000665,-0.002158
360,L_hip_yaw,-0.002098,0.000000,-0.010632,1.329247
360,L_hip_pitch,-0.487111,-0.250000,-0.279338,3.162628
360,L_knee,-0.064664,-0.550000,-0.590538,6.985365
360,L_foot_pitch,0.913606,0.300000,0.333097,-2.689545
360,L_foot_roll,0.439438,0.000000,-0.008822,0.898873
360,R_hip_roll,-0.880924,0.000000,-0.001731,0.224782
360,R_hip_yaw,0.385491,0.000000,0.008307,-0.943404
