step,joint,action,target_q,q_curr,tau
40,R_hip_pitch,-1.365262,0.250000,0.314157,-12.000341
40,R_knee,0.147608,0.550000,0.564349,-24.033967
40,R_foot_pitch,1.002330,-0.300000,-0.328641,2.678465
40,R_foot_roll,-0.482827,0.000000,0.000570,-0.101594
50,L_hip_roll,-0.268728,0.000000,0.000892,-0.441803
50,L_hip_yaw,0.246321,0.000000,-0.009839,1.916901
50,L_hip_pitch,-1.074346,-0.250000,-0.339744,12.047039
50,L_knee,0.011429,-0.550000,-0.606279,16.410927
50,L_foot_pitch,1.227759,0.300000,0.319057,0.048517
50,L_foot_roll,0.144830,0.000000,-0.000735,0.036477
50,R_hip_roll,-0.224094,0.000000,-0.001141,0.436448
50,R_hip_yaw,0.162316,0.000000,0.009598,-1.886018
50,R_hip_pitch,-1.584542,0.250000,0.340066,-12.110623
50,R_knee,0.714839,0.550000,0.606940,-16.712925
50,R_foot_pitch,1.134366,-0.300000,-0.319832,0.052928
50,R_foot_roll,0.155340,0.000000,0.000742,-0.040278
60,L_hip_roll,-0.147331,0.000000,0.001416,-0.345271
60,L_hip_yaw,0.179522,0.000000,-0.014322,1.917769
60,L_hip_pitch,-1.284387,-0.250000,-0.340040,9.956358
60,L_knee,0.076933,-0.550000,-0.608463,7.430516
60,L_foot_pitch,1.376538,0.300000,0.302800,1.241066
60,L_foot_roll,0.294096,0.000000,-0.000170,-0.061277
60,R_hip_roll,-0.236946,0.000000,-0.001487,0.308610
60,R_hip_yaw,0.267968,0.000000,0.014156,-1.912533
60,R_hip_pitch,-1.360404,0.250000,0.340559,-10.032565
60,R_knee,0.657084,0.550000,0.609601,-7.735936
60,R_foot_pitch,0.607632,-0.300000,-0.303697,-1.178005
60,R_foot_roll,0.400486,0.000000,0.000200,0.057553
70,L_hip_roll,0.003716,0.000000,0.001263,-0.130555
70,L_hip_yaw,0.157779,0.000000,-0.013321,1.270657
70,L_hip_pitch,-1.236794,-0.250000,-0.324336,6.897372
70,L_knee,0.186531,-0.550000,-0.589401,-0.052639
70,L_foot_pitch,1.585969,0.300000,0.292814,1.156324
70,L_foot_roll,0.275722,0.000000,0.000542,-0.101881
70,R_hip_roll,-0.011105,0.000000,-0.001181,0.073443
70,R_hip_yaw,0.207890,0.000000,0.013356,-1.297272
70,R_hip_pitch,-1.185899,0.250000,0.324901,-6.961926
70,R_knee,0.565554,0.550000,0.590658,-0.155901
70,R_foot_pitch,0.280234,-0.300000,-0.293446,-1.142608
70,R_foot_roll,1.028259,0.000000,-0.000514,0.100985
80,L_hip_roll,0.152063,0.000000,0.000649,-0.478341
80,L_hip_yaw,0.185941,0.000000,-0.010948,1.596682
80,L_hip_pitch,-1.143600,-0.250000,-0.306012,7.571353
80,L_knee,0.310269,-0.550000,-0.576853,15.341764
80,L_foot_pitch,1.580675,0.300000,0.320001,-4.385234
80,L_foot_roll,0.293800,0.000000,-0.006931,8.575597
80,R_hip_roll,0.012729,0.000000,-0.001378,1.461882
80,R_hip_yaw,0.139182,0.000000,0.008482,-0.774397
80,R_hip_pitch,-0.588260,0.250000,0.302564,-4.394753
80,R_knee,0.463166,0.550000,0.567426,-1.476876
80,R_foot_pitch,0.091834,-0.300000,-0.300037,8.439829
80,R_foot_roll,1.135217,0.000000,-0.000717,-0.012900
90,L_hip_roll,0.311960,0.000000,-0.002027,1.205050
90,L_hip_yaw,-0.044441,0.000000,-0.011710,1.396452
90,L_hip_pitch,-0.702160,-0.250000,-0.321981,9.410428
90,L_knee,0.390137,-0.550000,-0.620577,22.504109
90,L_foot_pitch,1.374751,0.300000,0.341671,-5.104632
90,L_foot_roll,1.005619,0.000000,-0.005630,-1.190727
90,R_hip_roll,0.293739,0.000000,-0.004048,1.232337
90,R_hip_yaw,-0.030527,0.000000,0.007541,-0.921737
90,R_hip_pitch,0.337689,0.250000,0.310895,-8.451446
90,R_knee,-0.038731,0.550000,0.600522,-20.952756
90,R_foot_pitch,-0.689744,-0.300000,-0.332620,4.635740
90,R_foot_roll,1.108818,0.000000,0.000719,-0.270563
100,L_hip_roll,1.084555,0.000000,-0.004153,1.389411
100,L_hip_yaw,-0.043633,0.000000,-0.011728,1.410583
100,L_hip_pitch,-0.947650,-0.250000,-0.324907,8.810986
100,L_knee,0.575038,-0.550000,-0.649588,25.319379
100,L_foot_pitch,0.749477,0.300000,0.358649,-6.264947
100,L_foot_roll,1.445264,0.000000,0.000293,-0.144671
100,R_hip_roll,0.229752,0.000000,-0.005484,1.420788
100,R_hip_yaw,-0.004852,0.000000,0.007562,-0.905725
100,R_hip_pitch,0.904487,0.250000,0.315610,-7.786537
100,R_knee,0.170976,0.550000,0.633030,-22.936013
100,R_foot_pitch,-1.395248,-0.300000,-0.351586,5.852880
100,R_foot_roll,1.041589,0.000000,0.000436,0.583935
110,L_hip_roll,1.410551,0.000000,-0.005895,1.747984
110,L_hip_yaw,-0.112452,0.000000,-0.011661,1.396364
110,L_hip_pitch,-1.310893,-0.250000,-0.316895,6.783452
110,L_knee,0.693797,-0.550000,-0.667812,25.399747
110,L_foot_pitch,0.013192,0.300000,0.372882,-7.107389
110,L_foot_roll,2.035174,0.000000,0.000363,-0.093666
110,R_hip_roll,-0.480354,0.000000,-0.006981,1.867392
110,R_hip_yaw,0.157669,0.000000,0.007632,-0.916627
110,R_hip_pitch,0.605663,0.250000,0.309277,-5.920258
110,R_knee,0.389873,0.550000,0.654465,-23.424178
110,R_foot_pitch,-1.415050,-0.300000,-0.367231,6.999038
110,R_foot_roll,0.039546,0.000000,0.001113,-0.126036
120,L_hip_roll,1.650096,0.000000,-0.007614,2.041433
120,L_hip_yaw,-0.058323,0.000000,-0.011533,1.367262
120,L_hip_pitch,-1.606427,-0.250000,-0.299166,3.764915
120,L_knee,0.796869,-0.550000,-0.676135,24.071446
120,L_foot_pitch,-0.344745,0.300000,0.384083,-7.675601
120,L_foot_roll,2.164349,0.000000,0.000652,-0.171153
120,R_hip_roll,-0.480642,0.000000,-0.008333,2.046152
120,R_hip_yaw,0.161517,0.000000,0.007763,-0.949546
120,R_hip_pitch,0.537556,0.250000,0.292972,-3.156156
120,R_knee,0.635141,0.550000,0.665493,-22.911476
120,R_foot_pitch,-1.467883,-0.300000,-0.379549,7.393609
120,R_foot_roll,0.053783,0.000000,0.001349,-0.142917
130,L_hip_roll,1.561598,0.000000,-0.009162,2.263343
130,L_hip_yaw,0.028230,0.000000,-0.011316,1.330628
130,L_hip_pitch,-1.867067,-0.250000,-0.273868,0.075902
130,L_knee,0.944051,-0.550000,-0.676278,21.874109
130,L_foot_pitch,-0.115799,0.300000,0.392638,-8.114919
130,L_foot_roll,2.205881,0.000000,0.001081,-0.160386
130,R_hip_roll,-0.668176,0.000000,-0.009452,2.175877
130,R_hip_yaw,0.100870,0.000000,0.007976,-0.982796
130,R_hip_pitch,0.555218,0.250000,0.268903,0.397117
130,R_knee,0.700648,0.550000,0.667942,-21.070355
130,R_foot_pitch,-1.294832,-0.300000,-0.389083,7.995202
130,R_foot_roll,-0.014199,0.000000,0.001593,-0.119805
140,L_hip_roll,1.562492,0.000000,-0.010349,2.304130
140,L_hip_yaw,0.039620,0.000000,-0.010996,1.283501
140,L_hip_pitch,-2.006280,-0.250000,-0.243708,-3.917691
140,L_knee,0.918226,-0.550000,-0.670281,19.139306
140,L_foot_pitch,-0.397563,0.300000,0.398841,-8.427308
140,L_foot_roll,2.131469,0.000000,0.000898,0.215337
140,R_hip_roll,-0.405789,0.000000,-0.010210,2.194797
140,R_hip_yaw,0.080225,0.000000,0.008285,-1.030188
140,R_hip_pitch,0.435743,0.250000,0.239824,4.267412
140,R_knee,0.849059,0.550000,0.663941,-18.645499
140,R_foot_pitch,-1.100816,-0.300000,-0.396245,8.337256
140,R_foot_roll,0.038275,0.000000,0.001609,-0.084363
150,L_hip_roll,1.468714,0.000000,-0.011371,2.551010
150,L_hip_yaw,0.118365,0.000000,-0.010670,1.252003
150,L_hip_pitch,-1.959648,-0.250000,-0.211998,-7.727828
150,L_knee,0.863325,-0.550000,-0.660648,16.608214
150,L_foot_pitch,-0.513664,0.300000,0.403046,-8.601790
150,L_foot_roll,2.028839,0.000000,0.001298,-0.088079
150,R_hip_roll,-0.199948,0.000000,-0.010745,2.252830
150,R_hip_yaw,0.125462,0.000000,0.008580,-1.052313
150,R_hip_pitch,0.478878,0.250000,0.208730,8.054981
150,R_knee,0.777570,0.550000,0.655480,-16.007686
150,R_foot_pitch,-0.977969,-0.300000,-0.401325,8.474345
150,R_foot_roll,0.000402,0.000000,0.001303,0.151084
160,L_hip_roll,1.517397,0.000000,-0.011998,2.530109
160,L_hip_yaw,0.076365,0.000000,-0.010319,1.201075
160,L_hip_pitch,-1.936029,-0.250000,-0.181676,-11.067452
160,L_knee,0.822820,-0.550000,-0.648940,14.288174
160,L_foot_pitch,-0.805942,0.300000,0.405733,-8.665245
160,L_foot_roll,1.860439,0.000000,0.001149,-0.076813
160,R_hip_roll,-0.195486,0.000000,-0.010980,2.214466
160,R_hip_yaw,0.122293,0.000000,0.008900,-1.101508
160,R_hip_pitch,0.421288,0.250000,0.179287,11.278393
160,R_knee,0.913928,0.550000,0.645279,-14.005034
160,R_foot_pitch,-1.025316,-0.300000,-0.404230,8.556084
160,R_foot_roll,0.126985,0.000000,0.001234,-0.077651
170,L_hip_roll,1.400546,0.000000,-0.012215,2.457358
170,L_hip_yaw,0.060699,0.000000,-0.009942,1.154953
170,L_hip_pitch,-1.821828,-0.250000,-0.156188,-13.504290
170,L_knee,0.806065,-0.550000,-0.638392,13.158968
170,L_foot_pitch,-0.993254,0.300000,0.407149,-8.664265
170,L_foot_roll,1.566412,0.000000,0.000922,-0.048235
170,R_hip_roll,-0.206795,0.000000,-0.010867,2.099605
170,R_hip_yaw,0.094957,0.000000,0.009242,-1.143645
170,R_hip_pitch,0.323834,0.250000,0.154399,13.673039
170,R_knee,0.963219,0.550000,0.635646,-12.854128
170,R_foot_pitch,-1.083920,-0.300000,-0.405601,8.526179
170,R_foot_roll,0.075655,0.000000,0.000982,-0.049811
180,L_hip_roll,1.276493,0.000000,-0.012076,2.330932
180,L_hip_yaw,0.017254,0.000000,-0.009563,1.109981
180,L_hip_pitch,-1.704558,-0.250000,-0.138078,-14.869526
180,L_knee,0.747939,-0.550000,-0.631560,13.247051
180,L_foot_pitch,-1.368456,0.300000,0.407624,-8.627649
180,L_foot_roll,1.221444,0.000000,0.000627,-0.017387
180,R_hip_roll,-0.173218,0.000000,-0.010485,1.952581
180,R_hip_yaw,0.103807,0.000000,0.009588,-1.184883
180,R_hip_pitch,0.286660,0.250000,0.136567,15.037469
180,R_knee,1.029444,0.550000,0.629088,-12.799354
180,R_foot_pitch,-1.296431,-0.300000,-0.405858,8.459918
180,R_foot_roll,0.099909,0.000000,0.000654,-0.016451
190,L_hip_roll,0.980359,0.000000,-0.011649,2.168769
190,L_hip_yaw,-0.047347,0.000000,-0.009194,1.067032
190,L_hip_pitch,-1.413595,-0.250000,-0.128313,-15.207373
190,L_knee,0.766581,-0.550000,-0.629298,14.182715
190,L_foot_pitch,-1.608724,0.300000,0.407599,-8.594873
190,L_foot_roll,0.873620,0.000000,0.000259,0.019237
190,R_hip_roll,-0.225556,0.000000,-0.009911,1.790896
190,R_hip_yaw,0.139200,0.000000,0.009929,-1.225288
190,R_hip_pitch,0.309119,0.250000,0.126783,15.404009
190,R_knee,1.017946,0.550000,0.626520,-13.525534
190,R_foot_pitch,-1.639192,-0.300000,-0.405540,8.399341
190,R_foot_roll,0.098360,0.000000,0.000262,0.020759
200,L_hip_roll,1.017257,0.000000,-0.011007,1.986861
200,L_hip_yaw,-0.038145,0.000000,-0.008840,1.026177
200,L_hip_pitch,-1.019257,-0.250000,-0.126437,-14.694417
200,L_knee,0.625447,-0.550000,-0.630934,15.462087
200,L_foot_pitch,-1.904761,0.300000,0.407457,-8.585062
200,L_foot_roll,0.652944,0.000000,-0.000174,0.059650
200,R_hip_roll,-0.098697,0.000000,-0.009222,1.627646
200,R_hip_yaw,0.097616,0.000000,0.010264,-1.264895
200,R_hip_pitch,0.335766,0.250000,0.124681,14.933771
200,R_knee,0.959441,0.550000,0.627444,-14.584813
200,R_foot_pitch,-1.860523,-0.300000,-0.405093,8.366549
200,R_foot_roll,0.230756,0.000000,-0.000179,0.060220
210,L_hip_roll,1.021181,0.000000,-0.010228,1.798881
210,L_hip_yaw,-0.098939,0.000000,-0.008504,0.987749
210,L_hip_pitch,-0.381313,-0.250000,-0.131088,-13.559531
210,L_knee,0.381140,-0.550000,-0.634886,16.617133
210,L_foot_pitch,-2.247157,0.300000,0.407437,-8.602302
210,L_foot_roll,0.749639,0.000000,-0.000654,0.101963
210,R_hip_roll,-0.040096,0.000000,-0.008483,1.473111
210,R_hip_yaw,0.093186,0.000000,0.010591,-1.303146
210,R_hip_pitch,0.435497,0.250000,0.129014,13.840914
210,R_knee,0.769198,0.550000,0.630501,-15.553587
210,R_foot_pitch,-2.125479,-0.300000,-0.404805,8.367229
210,R_foot_roll,0.199998,0.000000,-0.000654,0.100747
220,L_hip_roll,1.119617,0.000000,-0.009376,1.614710
220,L_hip_yaw,-0.139646,0.000000,-0.008190,0.952791
220,L_hip_pitch,0.096849,-0.250000,-0.140525,-12.027850
220,L_knee,0.149563,-0.550000,-0.639288,17.301846
220,L_foot_pitch,-2.449917,0.300000,0.407643,-8.642841
220,L_foot_roll,0.903754,0.000000,-0.001163,0.144668
220,R_hip_roll,-0.032989,0.000000,-0.007749,1.334173
220,R_hip_yaw,0.100904,0.000000,0.010903,-1.338604
220,R_hip_pitch,0.556959,0.250000,0.138151,12.339680
220,R_knee,0.704575,0.550000,0.634033,-16.112725
220,R_foot_pitch,-2.251635,-0.300000,-0.404799,8.397058
220,R_foot_roll,0.280482,0.000000,-0.001144,0.140862
230,L_hip_roll,1.247406,0.000000,-0.008506,1.441618
230,L_hip_yaw,-0.160696,0.000000,-0.007910,0.923145
230,L_hip_pitch,0.601158,-0.250000,-0.153059,-10.282615
230,L_knee,-0.135587,-0.550000,-0.642480,17.326170
230,L_foot_pitch,-2.530035,0.300000,0.408072,-8.697037
230,L_foot_roll,1.162586,0.000000,-0.001683,0.186690
230,R_hip_roll,-0.054414,0.000000,-0.007062,1.215448
230,R_hip_yaw,0.088329,0.000000,0.011187,-1.369057
230,R_hip_pitch,0.564962,0.250000,0.150476,10.607810
230,R_knee,0.610450,0.550000,0.636533,-16.081576
230,R_foot_pitch,-2.355042,-0.300000,-0.405083,8.446475
230,R_foot_roll,0.379364,0.000000,-0.001635,0.179597
240,L_hip_roll,1.268217,0.000000,-0.007658,1.282947
240,L_hip_yaw,-0.225884,0.000000,-0.007679,0.901072
240,L_hip_pitch,1.055525,-0.250000,-0.167312,-8.451143
240,L_knee,-0.349191,-0.550000,-0.643283,16.642567
240,L_foot_pitch,-2.499761,0.300000,0.408648,-8.752758
240,L_foot_roll,1.271425,0.000000,-0.002200,0.227443
240,R_hip_roll,-0.145054,0.000000,-0.006450,1.118092
240,R_hip_yaw,0.078002,0.000000,0.011424,-1.391734
240,R_hip_pitch,0.689875,0.250000,0.164655,8.770802
240,R_knee,0.524563,0.550000,0.636916,-15.412605
240,R_foot_pitch,-2.322008,-0.300000,-0.405583,8.503145
240,R_foot_roll,0.469207,0.000000,-0.002116,0.216722
250,L_hip_roll,1.177142,0.000000,-0.006798,1.101858
250,L_hip_yaw,-0.256770,0.000000,-0.007510,0.897112
250,L_hip_pitch,1.393193,-0.250000,-0.183197,-6.196529
250,L_knee,-0.442201,-0.550000,-0.642435,16.976198
250,L_foot_pitch,-2.192455,0.300000,0.407603,-8.141997
250,L_foot_roll,1.264450,0.000000,-0.002625,0.434934
250,R_hip_roll,-0.144466,0.000000,-0.005856,0.996232
250,R_hip_yaw,0.044138,0.000000,0.011588,-1.392600
250,R_hip_pitch,0.727636,0.250000,0.181200,6.441172
250,R_knee,0.375919,0.550000,0.636888,-15.906358
250,R_foot_pitch,-2.156823,-0.300000,-0.403787,7.831296
250,R_foot_roll,0.487344,0.000000,-0.002662,0.456756
260,L_hip_roll,1.084181,0.000000,-0.006061,0.981724
260,L_hip_yaw,-0.275506,0.000000,-0.007499,0.902021
260,L_hip_pitch,1.552511,-0.250000,-0.201389,-4.040457
260,L_knee,-0.500538,-0.550000,-0.642649,16.454821
260,L_foot_pitch,-1.921757,0.300000,0.402494,-7.673940
260,L_foot_roll,1.209984,0.000000,-0.003193,0.341504
260,R_hip_roll,-0.050028,0.000000,-0.005416,0.955298
260,R_hip_yaw,0.021789,0.000000,0.011597,-1.390662
260,R_hip_pitch,0.683331,0.250000,0.199411,4.257374
260,R_knee,0.258238,0.550000,0.637057,-15.519452
260,R_foot_pitch,-1.936830,-0.300000,-0.398877,7.356026
260,R_foot_roll,0.437920,0.000000,-0.003201,0.273850
270,L_hip_roll,0.791417,0.000000,-0.005308,0.886946
270,L_hip_yaw,-0.233794,0.000000,-0.007565,0.920074
270,L_hip_pitch,1.591976,-0.250000,-0.218641,-2.070698
270,L_knee,-0.500845,-0.550000,-0.640544,15.485437
270,L_foot_pitch,-1.511960,0.300000,0.396520,-7.032324
270,L_foot_roll,1.012516,0.000000,-0.003911,0.230741
270,R_hip_roll,0.019811,0.000000,-0.004972,0.816168
270,R_hip_yaw,-0.016759,0.000000,0.011522,-1.367656
270,R_hip_pitch,0.599341,0.250000,0.216817,2.323886
270,R_knee,0.134066,0.550000,0.635179,-14.354963
270,R_foot_pitch,-1.476328,-0.300000,-0.392982,6.787758
270,R_foot_roll,0.278823,0.000000,-0.003852,0.657384
280,L_hip_roll,0.370463,0.000000,-0.004579,0.707809
280,L_hip_yaw,-0.155786,0.000000,-0.007710,0.942542
280,L_hip_pitch,1.498119,-0.250000,-0.234402,-0.369118
280,L_knee,-0.494644,-0.550000,-0.636348,14.043484
280,L_foot_pitch,-1.155366,0.300000,0.389777,-6.458734
280,L_foot_roll,0.767631,0.000000,-0.004487,0.383567
280,R_hip_roll,0.114857,0.000000,-0.004564,0.798977
280,R_hip_yaw,-0.048432,0.000000,0.011368,-1.344020
280,R_hip_pitch,0.462515,0.250000,0.232759,0.555564
280,R_knee,0.021827,0.550000,0.631329,-13.219586
280,R_foot_pitch,-0.894923,-0.300000,-0.386337,6.187021
280,R_foot_roll,0.037501,0.000000,-0.004059,0.329766
290,L_hip_roll,-0.403697,0.000000,-0.003886,0.588614
290,L_hip_yaw,-0.002567,0.000000,-0.007938,0.980280
290,L_hip_pitch,1.156564,-0.250000,-0.248147,1.074467
290,L_knee,-0.392070,-0.550000,-0.630056,12.369996
290,L_foot_pitch,-0.657112,0.300000,0.382359,-5.821306
290,L_foot_roll,0.334776,0.000000,-0.005028,0.429060
290,R_hip_roll,0.269677,0.000000,-0.004127,0.651065
290,R_hip_yaw,-0.038238,0.000000,0.011123,-1.303771
290,R_hip_pitch,0.100081,0.250000,0.246608,-0.861496
290,R_knee,-0.161188,0.550000,0.625328,-11.412483
290,R_foot_pitch,0.129041,-0.300000,-0.379128,5.571603
290,R_foot_roll,-0.419881,0.000000,-0.004905,0.739392
300,L_hip_roll,-1.103193,0.000000,-0.003235,0.467821
300,L_hip_yaw,0.091552,0.000000,-0.008232,1.021620
300,L_hip_pitch,0.527420,-0.250000,-0.259754,2.247435
300,L_knee,-0.163879,-0.550000,-0.622146,10.505316
300,L_foot_pitch,-0.004059,0.300000,0.374662,-5.174365
300,L_foot_roll,-0.164750,0.000000,-0.005430,0.443419
300,R_hip_roll,0.406537,0.000000,-0.003745,0.629580
300,R_hip_yaw,0.088797,0.000000,0.010808,-1.261386
300,R_hip_pitch,-0.645676,0.250000,0.258463,-2.105695
300,R_knee,-0.239522,0.550000,0.618020,-9.903862
300,R_foot_pitch,1.358924,-0.300000,-0.371609,5.003488
300,R_foot_roll,-0.943109,0.000000,-0.005143,0.485134
310,L_hip_roll,-0.961043,-0.144156,-0.002632,-28.487308
310,L_hip_yaw,0.050373,0.012593,-0.008603,2.582686
310,L_hip_pitch,0.145043,-0.213739,-0.269358,7.540553
310,L_knee,0.062328,-0.534418,-0.613359,11.479474
310,L_foot_pitch,0.360441,0.336044,0.366968,-1.735129
310,L_foot_roll,-0.073238,-0.007324,-0.006046,-0.018077
310,R_hip_roll,0.248372,0.037256,-0.003382,8.010881
310,R_hip_yaw,0.346824,0.086706,0.010415,9.196214
310,R_hip_pitch,-1.075242,-0.018811,0.268186,-35.324908
310,R_knee,-0.005152,0.548712,0.609708,-8.435889
310,R_foot_pitch,1.827005,-0.117300,-0.364352,14.450000
310,R_foot_roll,-1.131589,-0.113159,-0.005642,-8.518806
320,L_hip_roll,-0.445365,-0.066805,-0.002146,-13.053709
320,L_hip_yaw,0.023711,0.005928,-0.008206,1.598520
320,L_hip_pitch,-0.350736,-0.337684,-0.269749,-8.728787
320,L_knee,0.216446,-0.495889,-0.599343,13.443959
320,L_foot_pitch,0.493222,0.349322,0.359188,0.018719
320,L_foot_roll,0.156313,0.015631,-0.006492,1.773443
320,R_hip_roll,0.031824,0.004774,-0.002879,1.398308
320,R_hip_yaw,0.419484,0.104871,0.010840,11.181162
320,R_hip_pitch,-1.232771,-0.058193,0.269217,-38.793451
320,R_knee,0.128869,0.582217,0.596597,2.374722
320,R_foot_pitch,1.661013,-0.133899,-0.356723,14.450000
320,R_foot_roll,-1.125354,-0.112535,-0.007335,-8.328010
330,L_hip_roll,-0.299179,-0.044877,-0.001287,-9.076415
330,L_hip_yaw,0.007460,0.001865,-0.006772,0.856588
330,L_hip_pitch,-0.631400,-0.407850,-0.259624,-19.111023
330,L_knee,0.221726,-0.494569,-0.580651,9.679101
330,L_foot_pitch,0.705119,0.370512,0.351798,2.174902
330,L_foot_roll,0.309396,0.030940,-0.006719,3.012399
330,R_hip_roll,-0.332931,-0.049940,-0.001800,-10.114112
330,R_hip_yaw,0.418381,0.104595,0.012352,10.880546
330,R_hip_pitch,-1.195441,-0.048860,0.259826,-35.786689
330,R_knee,-0.015928,0.546018,0.578150,0.072220
330,R_foot_pitch,1.433626,-0.156637,-0.348725,14.450000
330,R_foot_roll,-1.164721,-0.116472,-0.010173,-8.029801
340,L_hip_roll,-0.188979,-0.028347,-0.000212,-5.932575
340,L_hip_yaw,-0.008124,-0.002031,-0.005032,0.189663
340,L_hip_pitch,-0.718276,-0.429569,-0.245914,-23.421456
340,L_knee,0.180932,-0.504767,-0.563677,6.151235
340,L_foot_pitch,0.880073,0.388007,0.346665,3.682994
340,L_foot_roll,0.406684,0.040668,-0.000090,2.130120
340,R_hip_roll,-0.653335,-0.098000,0.000079,-20.260679
340,R_hip_yaw,0.390368,0.097592,0.014200,9.824551
340,R_hip_pitch,-1.028539,-0.007135,0.244626,-28.529103
340,R_knee,-0.117894,0.520526,0.556982,-0.011165
340,R_foot_pitch,1.267155,-0.173285,-0.340826,12.622427
340,R_foot_roll,-1.043291,-0.104329,-0.013033,-7.086287
350,L_hip_roll,-0.205877,-0.030882,0.000278,-6.258760
350,L_hip_yaw,-0.006005,-0.001501,-0.003461,0.060203
350,L_hip_pitch,-0.616315,-0.404079,-0.234544,-21.288954
350,L_knee,0.127294,-0.518177,-0.554082,4.520174
350,L_foot_pitch,1.001967,0.400197,0.348836,3.377042
350,L_foot_roll,0.375248,0.037525,0.016228,-0.164021
350,R_hip_roll,-0.915488,-0.137323,0.001831,-28.284494
350,R_hip_yaw,0.341529,0.085382,0.015717,8.230523
350,R_hip_pitch,-0.860702,0.034824,0.227454,-21.418347
350,R_knee,-0.319131,0.470217,0.535075,-5.283874
350,R_foot_pitch,1.120997,-0.187900,-0.333132,10.883196
350,R_foot_roll,-1.043898,-0.104390,-0.011195,-7.838146
360,L_hip_roll,-0.250141,-0.037521,-0.000178,-7.209957
360,L_hip_yaw,-0.003801,-0.000950,-0.002555,0.121742
360,L_hip_pitch,-0.414579,-0.353645,-0.227842,-15.570175
360,L_knee,0.042510,-0.539372,-0.552255,2.419710
360,L_foot_pitch,1.027866,0.402787,0.361068,1.758042
360,L_foot_roll,0.280329,0.028033,0.031830,-1.590893
360,R_hip_roll,-1.065616,-0.159842,0.003070,-32.955204
360,R_hip_yaw,0.296420,0.074105,0.016722,6.804018
