step,joint,action,target_q,q_curr,tau
280,R_foot_pitch,-0.678173,-0.300000,-0.360790,4.974541
280,R_foot_roll,-0.403778,0.000000,-0.005218,0.458788
290,L_hip_roll,0.412380,0.000000,-0.000522,0.087759
290,L_hip_yaw,-0.144081,0.000000,-0.011502,1.374896
290,L_hip_pitch,1.347550,-0.350000,-0.363731,2.579552
290,L_knee,-0.277505,-0.650000,-0.731421,11.347680
290,L_foot_pitch,-0.020144,0.300000,0.364455,-5.246824
290,L_foot_roll,-0.271613,0.000000,-0.006811,0.590951
290,R_hip_roll,-0.236012,0.000000,-0.002710,0.610989
290,R_hip_yaw,-0.066190,0.000000,0.015483,-1.858198
290,R_hip_pitch,-0.242605,0.350000,0.361015,-2.366413
290,R_knee,0.110427,0.650000,0.720768,-10.140611
290,R_foot_pitch,-0.414565,-0.300000,-0.361905,5.062021
290,R_foot_roll,-0.515374,0.000000,-0.005607,0.485670
300,L_hip_roll,0.263527,0.000000,-0.000540,0.128190
300,L_hip_yaw,-0.066758,0.000000,-0.011529,1.392617
300,L_hip_pitch,1.228547,-0.350000,-0.372044,3.395615
300,L_knee,-0.272722,-0.650000,-0.725649,9.969782
300,L_foot_pitch,0.226616,0.300000,0.365253,-5.290196
300,L_foot_roll,-0.488920,0.000000,-0.007260,0.625100
300,R_hip_roll,-0.240180,0.000000,-0.003008,0.704330
300,R_hip_yaw,-0.016424,0.000000,0.015402,-1.833242
300,R_hip_pitch,-0.474866,0.350000,0.370558,-3.347068
300,R_knee,0.068734,0.650000,0.717189,-9.173197
300,R_foot_pitch,-0.128891,-0.300000,-0.362938,5.131867
300,R_foot_roll,-0.630775,0.000000,-0.005963,0.511535
310,L_hip_roll,0.106004,0.000000,-0.000638,0.160471
310,L_hip_yaw,0.007246,0.000000,-0.011696,1.426301
310,L_hip_pitch,1.010168,-0.350000,-0.378623,4.020846
310,L_knee,-0.193980,-0.650000,-0.717604,8.361957
310,L_foot_pitch,0.425176,0.300000,0.365809,-5.308005
310,L_foot_roll,-0.708676,0.000000,-0.007700,0.660069
310,R_hip_roll,-0.222097,0.000000,-0.003373,0.785879
310,R_hip_yaw,0.071657,0.000000,0.015173,-1.791774
310,R_hip_pitch,-0.742013,0.350000,0.378483,-4.141320
310,R_knee,0.045669,0.650000,0.711649,-7.987577
310,R_foot_pitch,0.136805,-0.300000,-0.363800,5.180656
310,R_foot_roll,-0.744832,0.000000,-0.006302,0.537930
320,L_hip_roll,0.008927,0.000000,-0.000735,0.170212
320,L_hip_yaw,0.043866,0.000000,-0.011990,1.473116
320,L_hip_pitch,0.735303,-0.350000,-0.383730,4.502306
320,L_knee,-0.116565,-0.650000,-0.707943,6.657132
320,L_foot_pitch,0.594676,0.300000,0.366087,-5.302177
320,L_foot_roll,-0.849730,0.000000,-0.008147,0.697010
320,R_hip_roll,-0.262447,0.000000,-0.003723,0.841136
320,R_hip_yaw,0.162324,0.000000,0.014815,-1.736796
320,R_hip_pitch,-0.983660,0.350000,0.384958,-4.784658
320,R_knee,0.049251,0.650000,0.704625,-6.688810
320,R_foot_pitch,0.344057,-0.300000,-0.364439,5.208391
320,R_foot_roll,-0.869176,0.000000,-0.006644,0.566220
330,L_hip_roll,-0.108603,0.000000,-0.000721,0.058208
330,L_hip_yaw,0.075735,0.000000,-0.012342,1.501204
330,L_hip_pitch,0.446386,-0.350000,-0.387769,4.901993
330,L_knee,-0.059176,-0.650000,-0.697454,4.976732
330,L_foot_pitch,0.729192,0.300000,0.366090,-5.269393
330,L_foot_roll,-0.986285,0.000000,-0.008356,0.627026
330,R_hip_roll,-0.307681,0.000000,-0.003885,0.708896
330,R_hip_yaw,0.247865,0.000000,0.014379,-1.695670
330,R_hip_pitch,-1.218207,0.350000,0.390984,-5.801004
330,R_knee,0.044123,0.650000,0.697765,-6.700373
330,R_foot_pitch,0.470034,-0.300000,-0.363705,4.567095
330,R_foot_roll,-0.990316,0.000000,-0.007535,0.707397
340,L_hip_roll,-0.174773,0.000000,-0.000656,0.032592
340,L_hip_yaw,0.102015,0.000000,-0.013012,1.630871
340,L_hip_pitch,0.165963,-0.350000,-0.394468,5.954452
340,L_knee,-0.051650,-0.650000,-0.692243,5.390860
340,L_foot_pitch,0.830918,0.300000,0.360128,-4.213660
340,L_foot_roll,-1.029102,0.000000,-0.009605,1.132562
340,R_hip_roll,-0.397732,0.000000,-0.004124,0.866160
340,R_hip_yaw,0.350812,0.000000,0.013649,-1.561933
340,R_hip_pitch,-1.393424,0.350000,0.398895,-6.580460
340,R_knee,0.019443,0.650000,0.695161,-6.292749
340,R_foot_pitch,0.548851,-0.300000,-0.358311,4.180232
340,R_foot_roll,-1.119828,0.000000,-0.007473,0.592847
350,L_hip_roll,-0.188534,0.000000,-0.000595,0.100607
350,L_hip_yaw,0.099539,0.000000,-0.013799,1.737162
350,L_hip_pitch,-0.086438,-0.350000,-0.400138,6.518212
350,L_knee,-0.084809,-0.650000,-0.688651,5.191194
350,L_foot_pitch,0.892728,0.300000,0.354918,-3.895264
350,L_foot_roll,-1.009531,0.000000,-0.009805,0.743649
350,R_hip_roll,-0.536694,0.000000,-0.004206,0.862157
350,R_hip_yaw,0.418016,0.000000,0.012819,-1.452656
350,R_hip_pitch,-1.489563,0.350000,0.404996,-7.138129
350,R_knee,-0.020740,0.650000,0.693023,-6.117261
350,R_foot_pitch,0.580037,-0.300000,-0.354222,3.943897
350,R_foot_roll,-1.242725,0.000000,-0.007970,0.610184
360,L_hip_roll,-0.200656,0.000000,-0.000376,0.002018
360,L_hip_yaw,0.086832,0.000000,-0.014608,1.836200
360,L_hip_pitch,-0.270667,-0.350000,-0.404124,6.823103
360,L_knee,-0.204161,-0.650000,-0.686110,5.031699
360,L_foot_pitch,0.954597,0.300000,0.351015,-3.746650
360,L_foot_roll,-0.948568,0.000000,-0.010358,0.878889
360,R_hip_roll,-0.684739,0.000000,-0.004102,0.767234
